Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,02-05-2019,,,,,,,,
Gegevens beschikbaar:,14-01-1993,tot:,05-04-2018,,,,,,,,
Datum: ,02-05-2019,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B52D0201,001,52DP9012,193221,378361,3305,05-05-1992,05-05-1992,12-05-2016,3304,-1,3154,3054
B52D0201,001,52DP9012,193221,378361,3301,12-05-2016,12-05-2016,05-04-2018,3344,43,3204,3104


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B52D0201,001,16-07-2016,192,149,3152,,,,,,
B52D0201,001,17-07-2016,194,151,3150,,,,,,
B52D0201,001,18-07-2016,196,153,3148,,,,,,
B52D0201,001,19-07-2016,200,157,3144,,,,,,
B52D0201,001,20-07-2016,201,158,3143,,,,,,
B52D0201,001,21-07-2016,209,166,3135,,,,,,
B52D0201,001,22-07-2016,213,170,3131,,,,,,
B52D0201,001,23-07-2016,214,171,3130,,,,,,
B52D0201,001,24-07-2016,215,172,3129,,,,,,
B52D0201,001,25-07-2016,218,175,3126,,,,,,
B52D0201,001,26-07-2016,220,177,3124,,,,,,
B52D0201,001,27-07-2016,221,178,3123,,,,,,
B52D0201,001,28-07-2016,222,179,3122,,,,,,
B52D0201,001,29-07-2016,224,181,3120,,,,,,
B52D0201,001,30-07-2016,226,183,3118,,,,,,
B52D0201,001,31-07-2016,227,184,3117,,,,,,
B52D0201,001,01-08-2016,226,183,3118,,,,,,
B52D0201,001,02-08-2016,225,182,3119,,,,,,
B52D0201,001,03-08-2016,224,181,3120,,,,,,
B52D0201,001,04-08-2016,218,175,3126,,,,,,
B52D0201,001,05-08-2016,222,179,3122,,,,,,
B52D0201,001,06-08-2016,224,181,3120,,,,,,
B52D0201,001,07-08-2016,224,181,3120,,,,,,
B52D0201,001,08-08-2016,226,183,3118,,,,,,
B52D0201,001,09-08-2016,227,184,3117,,,,,,
B52D0201,001,10-08-2016,227,184,3117,,,,,,
B52D0201,001,11-08-2016,225,182,3119,,,,,,
B52D0201,001,12-08-2016,226,183,3118,,,,,,
B52D0201,001,13-08-2016,226,183,3118,,,,,,
B52D0201,001,14-08-2016,226,183,3118,,,,,,
B52D0201,001,15-08-2016,226,183,3118,,,,,,
B52D0201,001,16-08-2016,226,183,3118,,,,,,
B52D0201,001,17-08-2016,226,183,3118,,,,,,
B52D0201,001,18-08-2016,226,183,3118,,,,,,
B52D0201,001,19-08-2016,225,182,3119,,,,,,
B52D0201,001,20-08-2016,226,183,3118,,,,,,
B52D0201,001,21-08-2016,226,183,3118,,,,,,
B52D0201,001,22-08-2016,226,183,3118,,,,,,
B52D0201,001,23-08-2016,225,182,3119,,,,,,
B52D0201,001,24-08-2016,225,182,3119,,,,,,
B52D0201,001,25-08-2016,225,182,3119,,,,,,
B52D0201,001,26-08-2016,226,183,3118,,,,,,
B52D0201,001,27-08-2016,225,182,3119,,,,,,
B52D0201,001,28-08-2016,227,184,3117,,,,,,
B52D0201,001,29-08-2016,226,183,3118,,,,,,
B52D0201,001,30-08-2016,225,182,3119,,,,,,
B52D0201,001,31-08-2016,225,182,3119,,,,,,
B52D0201,001,01-09-2016,226,183,3118,,,,,,
B52D0201,001,02-09-2016,225,182,3119,,,,,,
B52D0201,001,03-09-2016,225,182,3119,,,,,,
B52D0201,001,04-09-2016,225,182,3119,,,,,,
B52D0201,001,05-09-2016,226,183,3118,,,,,,
B52D0201,001,06-09-2016,225,182,3119,,,,,,
B52D0201,001,07-09-2016,225,182,3119,,,,,,
B52D0201,001,08-09-2016,225,182,3119,,,,,,
B52D0201,001,09-09-2016,225,182,3119,,,,,,
B52D0201,001,10-09-2016,225,182,3119,,,,,,
B52D0201,001,11-09-2016,226,183,3118,,,,,,
B52D0201,001,12-09-2016,225,182,3119,,,,,,
B52D0201,001,13-09-2016,225,182,3119,,,,,,
B52D0201,001,14-09-2016,226,183,3118,,,,,,
B52D0201,001,15-09-2016,226,183,3118,,,,,,
B52D0201,001,16-09-2016,226,183,3118,,,,,,
B52D0201,001,17-09-2016,227,184,3117,,,,,,
B52D0201,001,18-09-2016,227,184,3117,,,,,,
B52D0201,001,19-09-2016,227,184,3117,,,,,,
B52D0201,001,20-09-2016,226,183,3118,,,,,,
B52D0201,001,21-09-2016,226,183,3118,,,,,,
B52D0201,001,22-09-2016,226,183,3118,,,,,,
B52D0201,001,23-09-2016,227,184,3117,,,,,,
B52D0201,001,24-09-2016,225,182,3119,,,,,,
B52D0201,001,25-09-2016,226,183,3118,,,,,,
B52D0201,001,26-09-2016,226,183,3118,,,,,,
B52D0201,001,27-09-2016,226,183,3118,,,,,,
B52D0201,001,28-09-2016,226,183,3118,,,,,,
B52D0201,001,29-09-2016,226,183,3118,,,,,,
B52D0201,001,30-09-2016,226,183,3118,,,,,,
B52D0201,001,01-10-2016,226,183,3118,,,,,,
B52D0201,001,02-10-2016,226,183,3118,,,,,,
B52D0201,001,03-10-2016,227,184,3117,,,,,,
B52D0201,001,04-10-2016,226,183,3118,,,,,,
B52D0201,001,05-10-2016,226,183,3118,,,,,,
B52D0201,001,06-10-2016,226,183,3118,,,,,,
B52D0201,001,07-10-2016,227,184,3117,,,,,,
B52D0201,001,08-10-2016,227,184,3117,,,,,,
B52D0201,001,09-10-2016,226,183,3118,,,,,,
B52D0201,001,10-10-2016,226,183,3118,,,,,,
B52D0201,001,11-10-2016,226,183,3118,,,,,,
B52D0201,001,12-10-2016,226,183,3118,,,,,,
B52D0201,001,13-10-2016,225,182,3119,,,,,,
B52D0201,001,14-10-2016,226,183,3118,,,,,,
B52D0201,001,15-10-2016,227,184,3117,,,,,,
B52D0201,001,16-10-2016,225,182,3119,,,,,,
B52D0201,001,17-10-2016,226,183,3118,,,,,,
B52D0201,001,18-10-2016,225,182,3119,,,,,,
B52D0201,001,19-10-2016,227,184,3117,,,,,,
B52D0201,001,20-10-2016,226,183,3118,,,,,,
B52D0201,001,21-10-2016,226,183,3118,,,,,,
B52D0201,001,22-10-2016,226,183,3118,,,,,,
B52D0201,001,23-10-2016,226,183,3118,,,,,,
B52D0201,001,24-10-2016,226,183,3118,,,,,,
B52D0201,001,25-10-2016,226,183,3118,,,,,,
B52D0201,001,26-10-2016,226,183,3118,,,,,,
B52D0201,001,27-10-2016,226,183,3118,,,,,,
B52D0201,001,28-10-2016,226,183,3118,,,,,,
B52D0201,001,29-10-2016,226,183,3118,,,,,,
B52D0201,001,30-10-2016,225,182,3119,,,,,,
B52D0201,001,31-10-2016,225,182,3119,,,,,,
B52D0201,001,01-11-2016,225,182,3119,,,,,,
B52D0201,001,02-11-2016,226,183,3118,,,,,,
B52D0201,001,03-11-2016,225,182,3119,,,,,,
B52D0201,001,04-11-2016,225,182,3119,,,,,,
B52D0201,001,05-11-2016,225,182,3119,,,,,,
B52D0201,001,06-11-2016,225,182,3119,,,,,,
B52D0201,001,07-11-2016,226,183,3118,,,,,,
B52D0201,001,08-11-2016,225,182,3119,,,,,,
B52D0201,001,09-11-2016,224,181,3120,,,,,,
B52D0201,001,10-11-2016,225,182,3119,,,,,,
B52D0201,001,11-11-2016,227,184,3117,,,,,,
B52D0201,001,12-11-2016,225,182,3119,,,,,,
B52D0201,001,13-11-2016,225,182,3119,,,,,,
B52D0201,001,14-11-2016,225,182,3119,,,,,,
B52D0201,001,15-11-2016,225,182,3119,,,,,,
B52D0201,001,16-11-2016,225,182,3119,,,,,,
B52D0201,001,17-11-2016,224,181,3120,,,,,,
B52D0201,001,18-11-2016,226,183,3118,,,,,,
B52D0201,001,19-11-2016,225,182,3119,,,,,,
B52D0201,001,20-11-2016,215,172,3129,,,,,,
B52D0201,001,21-11-2016,214,171,3130,,,,,,
B52D0201,001,22-11-2016,215,172,3129,,,,,,
B52D0201,001,23-11-2016,212,169,3132,,,,,,
B52D0201,001,24-11-2016,211,168,3133,,,,,,
B52D0201,001,25-11-2016,209,166,3135,,,,,,
B52D0201,001,26-11-2016,209,166,3135,,,,,,
B52D0201,001,27-11-2016,210,167,3134,,,,,,
B52D0201,001,28-11-2016,213,170,3131,,,,,,
B52D0201,001,29-11-2016,212,169,3132,,,,,,
B52D0201,001,30-11-2016,211,168,3133,,,,,,
B52D0201,001,01-12-2016,209,166,3135,,,,,,
B52D0201,001,02-12-2016,210,167,3134,,,,,,
B52D0201,001,03-12-2016,212,169,3132,,,,,,
B52D0201,001,04-12-2016,211,168,3133,,,,,,
B52D0201,001,05-12-2016,212,169,3132,,,,,,
B52D0201,001,06-12-2016,214,171,3130,,,,,,
B52D0201,001,07-12-2016,213,170,3131,,,,,,
B52D0201,001,08-12-2016,212,169,3132,,,,,,
B52D0201,001,09-12-2016,213,170,3131,,,,,,
B52D0201,001,10-12-2016,212,169,3132,,,,,,
B52D0201,001,11-12-2016,214,171,3130,,,,,,
B52D0201,001,12-12-2016,214,171,3130,,,,,,
B52D0201,001,13-12-2016,211,168,3133,,,,,,
B52D0201,001,14-12-2016,211,168,3133,,,,,,
B52D0201,001,15-12-2016,210,167,3134,,,,,,
B52D0201,001,16-12-2016,211,168,3133,,,,,,
B52D0201,001,17-12-2016,214,171,3130,,,,,,
B52D0201,001,18-12-2016,211,168,3133,,,,,,
B52D0201,001,19-12-2016,209,166,3135,,,,,,
B52D0201,001,20-12-2016,208,165,3136,,,,,,
B52D0201,001,21-12-2016,211,168,3133,,,,,,
B52D0201,001,22-12-2016,209,166,3135,,,,,,
B52D0201,001,23-12-2016,201,158,3143,,,,,,
B52D0201,001,24-12-2016,197,154,3147,,,,,,
B52D0201,001,25-12-2016,196,153,3148,,,,,,
B52D0201,001,26-12-2016,198,155,3146,,,,,,
B52D0201,001,27-12-2016,199,156,3145,,,,,,
B52D0201,001,28-12-2016,195,152,3149,,,,,,
B52D0201,001,29-12-2016,192,149,3152,,,,,,
B52D0201,001,30-12-2016,193,150,3151,,,,,,
B52D0201,001,31-12-2016,192,149,3152,,,,,,
B52D0201,001,01-01-2017,189,146,3155,,,,,,
B52D0201,001,02-01-2017,196,153,3148,,,,,,
B52D0201,001,03-01-2017,193,150,3151,,,,,,
B52D0201,001,04-01-2017,191,148,3153,,,,,,
B52D0201,001,05-01-2017,195,152,3149,,,,,,
B52D0201,001,06-01-2017,191,148,3153,,,,,,
B52D0201,001,07-01-2017,187,144,3157,,,,,,
B52D0201,001,08-01-2017,191,148,3153,,,,,,
B52D0201,001,09-01-2017,184,141,3160,,,,,,
B52D0201,001,10-01-2017,183,140,3161,,,,,,
B52D0201,001,11-01-2017,177,134,3167,,,,,,
B52D0201,001,12-01-2017,179,136,3165,,,,,,
B52D0201,001,13-01-2017,177,134,3167,,,,,,
B52D0201,001,14-01-2017,164,121,3180,,,,,,
B52D0201,001,15-01-2017,160,117,3184,,,,,,
B52D0201,001,16-01-2017,162,119,3182,,,,,,
B52D0201,001,17-01-2017,165,122,3179,,,,,,
B52D0201,001,18-01-2017,165,122,3179,,,,,,
B52D0201,001,19-01-2017,166,123,3178,,,,,,
B52D0201,001,20-01-2017,167,124,3177,,,,,,
B52D0201,001,21-01-2017,168,125,3176,,,,,,
B52D0201,001,22-01-2017,171,128,3173,,,,,,
B52D0201,001,23-01-2017,174,131,3170,,,,,,
B52D0201,001,24-01-2017,176,133,3168,,,,,,
B52D0201,001,25-01-2017,176,133,3168,,,,,,
B52D0201,001,26-01-2017,175,132,3169,,,,,,
B52D0201,001,27-01-2017,176,133,3168,,,,,,
B52D0201,001,28-01-2017,177,134,3167,,,,,,
B52D0201,001,29-01-2017,179,136,3165,,,,,,
B52D0201,001,30-01-2017,176,133,3168,,,,,,
B52D0201,001,31-01-2017,174,131,3170,,,,,,
B52D0201,001,01-02-2017,169,126,3175,,,,,,
B52D0201,001,02-02-2017,166,123,3178,,,,,,
B52D0201,001,03-02-2017,169,126,3175,,,,,,
B52D0201,001,04-02-2017,167,124,3177,,,,,,
B52D0201,001,05-02-2017,164,121,3180,,,,,,
B52D0201,001,06-02-2017,168,125,3176,,,,,,
B52D0201,001,07-02-2017,164,121,3180,,,,,,
B52D0201,001,08-02-2017,165,122,3179,,,,,,
B52D0201,001,09-02-2017,161,118,3183,,,,,,
B52D0201,001,10-02-2017,161,118,3183,,,,,,
B52D0201,001,11-02-2017,163,120,3181,,,,,,
B52D0201,001,12-02-2017,162,119,3182,,,,,,
B52D0201,001,13-02-2017,158,115,3186,,,,,,
B52D0201,001,14-02-2017,161,118,3183,,,,,,
B52D0201,001,15-02-2017,163,120,3181,,,,,,
B52D0201,001,16-02-2017,163,120,3181,,,,,,
B52D0201,001,17-02-2017,165,122,3179,,,,,,
B52D0201,001,18-02-2017,166,123,3178,,,,,,
B52D0201,001,19-02-2017,165,122,3179,,,,,,
B52D0201,001,20-02-2017,165,122,3179,,,,,,
B52D0201,001,21-02-2017,166,123,3178,,,,,,
B52D0201,001,22-02-2017,161,118,3183,,,,,,
B52D0201,001,23-02-2017,119,76,3225,,,,,,
B52D0201,001,24-02-2017,133,90,3211,,,,,,
B52D0201,001,25-02-2017,133,90,3211,,,,,,
B52D0201,001,26-02-2017,137,94,3207,,,,,,
B52D0201,001,27-02-2017,135,92,3209,,,,,,
B52D0201,001,28-02-2017,135,92,3209,,,,,,
B52D0201,001,01-03-2017,135,92,3209,,,,,,
B52D0201,001,02-03-2017,133,90,3211,,,,,,
B52D0201,001,03-03-2017,133,90,3211,,,,,,
B52D0201,001,04-03-2017,136,93,3208,,,,,,
B52D0201,001,05-03-2017,114,71,3230,,,,,,
B52D0201,001,06-03-2017,113,70,3231,,,,,,
B52D0201,001,07-03-2017,124,81,3220,,,,,,
B52D0201,001,08-03-2017,120,77,3224,,,,,,
B52D0201,001,09-03-2017,102,59,3242,,,,,,
B52D0201,001,10-03-2017,112,69,3232,,,,,,
B52D0201,001,11-03-2017,116,73,3228,,,,,,
B52D0201,001,12-03-2017,120,77,3224,,,,,,
B52D0201,001,13-03-2017,129,86,3215,,,,,,
B52D0201,001,14-03-2017,131,88,3213,,,,,,
B52D0201,001,15-03-2017,134,91,3210,,,,,,
B52D0201,001,16-03-2017,134,91,3210,,,,,,
B52D0201,001,17-03-2017,138,95,3206,,,,,,
B52D0201,001,18-03-2017,126,83,3218,,,,,,
B52D0201,001,19-03-2017,103,60,3241,,,,,,
B52D0201,001,20-03-2017,113,70,3231,,,,,,
B52D0201,001,21-03-2017,121,78,3223,,,,,,
B52D0201,001,22-03-2017,125,82,3219,,,,,,
B52D0201,001,23-03-2017,131,88,3213,,,,,,
B52D0201,001,24-03-2017,137,94,3207,,,,,,
B52D0201,001,25-03-2017,138,95,3206,,,,,,
B52D0201,001,26-03-2017,140,97,3204,,,,,,
B52D0201,001,27-03-2017,141,98,3203,,,,,,
B52D0201,001,28-03-2017,144,101,3200,,,,,,
B52D0201,001,29-03-2017,147,104,3197,,,,,,
B52D0201,001,30-03-2017,147,104,3197,,,,,,
B52D0201,001,31-03-2017,146,103,3198,,,,,,
B52D0201,001,01-04-2017,150,107,3194,,,,,,
B52D0201,001,02-04-2017,154,111,3190,,,,,,
B52D0201,001,03-04-2017,155,112,3189,,,,,,
B52D0201,001,04-04-2017,156,113,3188,,,,,,
B52D0201,001,05-04-2017,159,116,3185,,,,,,
B52D0201,001,06-04-2017,162,119,3182,,,,,,
B52D0201,001,07-04-2017,161,118,3183,,,,,,
B52D0201,001,08-04-2017,163,120,3181,,,,,,
B52D0201,001,09-04-2017,164,121,3180,,,,,,
B52D0201,001,10-04-2017,168,125,3176,,,,,,
B52D0201,001,11-04-2017,168,125,3176,,,,,,
B52D0201,001,12-04-2017,167,124,3177,,,,,,
B52D0201,001,13-04-2017,171,128,3173,,,,,,
B52D0201,001,14-04-2017,172,129,3172,,,,,,
B52D0201,001,15-04-2017,173,130,3171,,,,,,
B52D0201,001,16-04-2017,175,132,3169,,,,,,
B52D0201,001,17-04-2017,168,125,3176,,,,,,
B52D0201,001,18-04-2017,167,124,3177,,,,,,
B52D0201,001,19-04-2017,170,127,3174,,,,,,
B52D0201,001,20-04-2017,170,127,3174,,,,,,
B52D0201,001,21-04-2017,170,127,3174,,,,,,
B52D0201,001,22-04-2017,173,130,3171,,,,,,
B52D0201,001,23-04-2017,174,131,3170,,,,,,
B52D0201,001,24-04-2017,170,127,3174,,,,,,
B52D0201,001,25-04-2017,175,132,3169,,,,,,
B52D0201,001,26-04-2017,177,134,3167,,,,,,
B52D0201,001,27-04-2017,178,135,3166,,,,,,
B52D0201,001,28-04-2017,178,135,3166,,,,,,
B52D0201,001,29-04-2017,180,137,3164,,,,,,
B52D0201,001,30-04-2017,177,134,3167,,,,,,
B52D0201,001,01-05-2017,184,141,3160,,,,,,
B52D0201,001,02-05-2017,183,140,3161,,,,,,
B52D0201,001,03-05-2017,183,140,3161,,,,,,
B52D0201,001,04-05-2017,181,138,3163,,,,,,
B52D0201,001,05-05-2017,182,139,3162,,,,,,
B52D0201,001,06-05-2017,178,135,3166,,,,,,
B52D0201,001,07-05-2017,186,143,3158,,,,,,
B52D0201,001,08-05-2017,187,144,3157,,,,,,
B52D0201,001,09-05-2017,185,142,3159,,,,,,
B52D0201,001,10-05-2017,184,141,3160,,,,,,
B52D0201,001,11-05-2017,184,141,3160,,,,,,
B52D0201,001,12-05-2017,188,145,3156,,,,,,
B52D0201,001,13-05-2017,192,149,3152,,,,,,
B52D0201,001,14-05-2017,194,151,3150,,,,,,
B52D0201,001,15-05-2017,196,153,3148,,,,,,
B52D0201,001,16-05-2017,195,152,3149,,,,,,
B52D0201,001,17-05-2017,195,152,3149,,,,,,
B52D0201,001,18-05-2017,200,157,3144,,,,,,
B52D0201,001,19-05-2017,200,157,3144,,,,,,
B52D0201,001,20-05-2017,203,160,3141,,,,,,
B52D0201,001,21-05-2017,203,160,3141,,,,,,
B52D0201,001,22-05-2017,202,159,3142,,,,,,
B52D0201,001,23-05-2017,208,165,3136,,,,,,
B52D0201,001,24-05-2017,210,167,3134,,,,,,
B52D0201,001,25-05-2017,211,168,3133,,,,,,
B52D0201,001,26-05-2017,213,170,3131,,,,,,
B52D0201,001,27-05-2017,216,173,3128,,,,,,
B52D0201,001,28-05-2017,220,177,3124,,,,,,
B52D0201,001,29-05-2017,220,177,3124,,,,,,
B52D0201,001,30-05-2017,220,177,3124,,,,,,
B52D0201,001,31-05-2017,,,,N,foute meting,,,,
B52D0201,001,01-06-2017,,,,N,foute meting,,,,
B52D0201,001,02-06-2017,,,,N,foute meting,,,,
B52D0201,001,03-06-2017,,,,N,foute meting,,,,
B52D0201,001,04-06-2017,,,,N,foute meting,,,,
B52D0201,001,05-06-2017,,,,N,foute meting,,,,
B52D0201,001,06-06-2017,,,,N,foute meting,,,,
B52D0201,001,07-06-2017,,,,N,foute meting,,,,
B52D0201,001,08-06-2017,,,,N,foute meting,,,,
B52D0201,001,09-06-2017,,,,N,foute meting,,,,
B52D0201,001,10-06-2017,,,,N,foute meting,,,,
B52D0201,001,11-06-2017,,,,N,foute meting,,,,
B52D0201,001,12-06-2017,,,,N,foute meting,,,,
B52D0201,001,13-06-2017,,,,N,foute meting,,,,
B52D0201,001,14-06-2017,,,,N,foute meting,,,,
B52D0201,001,15-06-2017,,,,N,foute meting,,,,
B52D0201,001,16-06-2017,,,,N,foute meting,,,,
B52D0201,001,17-06-2017,,,,N,foute meting,,,,
B52D0201,001,18-06-2017,,,,N,foute meting,,,,
B52D0201,001,19-06-2017,,,,N,foute meting,,,,
B52D0201,001,20-06-2017,,,,N,foute meting,,,,
B52D0201,001,21-06-2017,,,,N,foute meting,,,,
B52D0201,001,22-06-2017,,,,N,foute meting,,,,
B52D0201,001,23-06-2017,,,,N,foute meting,,,,
B52D0201,001,24-06-2017,,,,N,foute meting,,,,
B52D0201,001,25-06-2017,,,,N,foute meting,,,,
B52D0201,001,26-06-2017,,,,N,foute meting,,,,
B52D0201,001,27-06-2017,,,,N,foute meting,,,,
B52D0201,001,28-06-2017,,,,N,foute meting,,,,
B52D0201,001,29-06-2017,,,,N,foute meting,,,,
B52D0201,001,30-06-2017,,,,N,foute meting,,,,
B52D0201,001,01-07-2017,,,,N,foute meting,,,,
B52D0201,001,02-07-2017,,,,N,foute meting,,,,
B52D0201,001,03-07-2017,,,,N,foute meting,,,,
B52D0201,001,04-07-2017,,,,N,foute meting,,,,
B52D0201,001,05-07-2017,,,,N,foute meting,,,,
B52D0201,001,06-07-2017,,,,N,foute meting,,,,
B52D0201,001,07-07-2017,,,,N,foute meting,,,,
B52D0201,001,08-07-2017,,,,N,foute meting,,,,
B52D0201,001,09-07-2017,,,,N,foute meting,,,,
B52D0201,001,10-07-2017,,,,N,foute meting,,,,
B52D0201,001,11-07-2017,,,,N,foute meting,,,,
B52D0201,001,12-07-2017,,,,N,foute meting,,,,
B52D0201,001,13-07-2017,,,,N,foute meting,,,,
B52D0201,001,14-07-2017,,,,N,foute meting,,,,
B52D0201,001,15-07-2017,,,,N,foute meting,,,,
B52D0201,001,16-07-2017,,,,N,foute meting,,,,
B52D0201,001,17-07-2017,,,,N,foute meting,,,,
B52D0201,001,18-07-2017,,,,N,foute meting,,,,
B52D0201,001,19-07-2017,,,,N,foute meting,,,,
B52D0201,001,20-07-2017,,,,N,foute meting,,,,
B52D0201,001,21-07-2017,,,,N,foute meting,,,,
B52D0201,001,22-07-2017,,,,N,foute meting,,,,
B52D0201,001,23-07-2017,,,,N,foute meting,,,,
B52D0201,001,24-07-2017,,,,N,foute meting,,,,
B52D0201,001,25-07-2017,,,,N,foute meting,,,,
B52D0201,001,26-07-2017,,,,N,foute meting,,,,
B52D0201,001,27-07-2017,,,,N,foute meting,,,,
B52D0201,001,28-07-2017,,,,N,foute meting,,,,
B52D0201,001,29-07-2017,,,,N,foute meting,,,,
B52D0201,001,30-07-2017,,,,N,foute meting,,,,
B52D0201,001,31-07-2017,,,,N,foute meting,,,,
B52D0201,001,01-08-2017,,,,N,foute meting,,,,
B52D0201,001,02-08-2017,,,,N,foute meting,,,,
B52D0201,001,03-08-2017,,,,N,foute meting,,,,
B52D0201,001,04-08-2017,,,,N,foute meting,,,,
B52D0201,001,05-08-2017,,,,N,foute meting,,,,
B52D0201,001,06-08-2017,,,,N,foute meting,,,,
B52D0201,001,07-08-2017,,,,N,foute meting,,,,
B52D0201,001,08-08-2017,,,,N,foute meting,,,,
B52D0201,001,09-08-2017,,,,N,foute meting,,,,
B52D0201,001,10-08-2017,,,,N,foute meting,,,,
B52D0201,001,11-08-2017,,,,N,foute meting,,,,
B52D0201,001,12-08-2017,,,,N,foute meting,,,,
B52D0201,001,13-08-2017,,,,N,foute meting,,,,
B52D0201,001,14-08-2017,,,,N,foute meting,,,,
B52D0201,001,15-08-2017,,,,N,foute meting,,,,
B52D0201,001,16-08-2017,,,,N,foute meting,,,,
B52D0201,001,17-08-2017,,,,N,foute meting,,,,
B52D0201,001,18-08-2017,,,,N,foute meting,,,,
B52D0201,001,19-08-2017,,,,N,foute meting,,,,
B52D0201,001,20-08-2017,,,,N,foute meting,,,,
B52D0201,001,21-08-2017,,,,N,foute meting,,,,
B52D0201,001,22-08-2017,,,,N,foute meting,,,,
B52D0201,001,23-08-2017,,,,N,foute meting,,,,
B52D0201,001,24-08-2017,,,,N,foute meting,,,,
B52D0201,001,25-08-2017,,,,N,foute meting,,,,
B52D0201,001,26-08-2017,,,,N,foute meting,,,,
B52D0201,001,27-08-2017,,,,N,foute meting,,,,
B52D0201,001,28-08-2017,,,,N,foute meting,,,,
B52D0201,001,29-08-2017,,,,N,foute meting,,,,
B52D0201,001,30-08-2017,,,,N,foute meting,,,,
B52D0201,001,31-08-2017,,,,N,foute meting,,,,
B52D0201,001,01-09-2017,,,,N,foute meting,,,,
B52D0201,001,02-09-2017,,,,N,foute meting,,,,
B52D0201,001,03-09-2017,,,,N,foute meting,,,,
B52D0201,001,04-09-2017,,,,N,foute meting,,,,
B52D0201,001,05-09-2017,,,,N,foute meting,,,,
B52D0201,001,06-09-2017,,,,N,foute meting,,,,
B52D0201,001,07-09-2017,,,,N,foute meting,,,,
B52D0201,001,08-09-2017,,,,N,foute meting,,,,
B52D0201,001,09-09-2017,,,,N,foute meting,,,,
B52D0201,001,10-09-2017,,,,N,foute meting,,,,
B52D0201,001,11-09-2017,,,,N,foute meting,,,,
B52D0201,001,12-09-2017,,,,N,foute meting,,,,
B52D0201,001,13-09-2017,,,,N,foute meting,,,,
B52D0201,001,14-09-2017,,,,N,foute meting,,,,
B52D0201,001,15-09-2017,,,,N,foute meting,,,,
B52D0201,001,16-09-2017,,,,N,foute meting,,,,
B52D0201,001,17-09-2017,,,,N,foute meting,,,,
B52D0201,001,18-09-2017,,,,N,foute meting,,,,
B52D0201,001,19-09-2017,,,,N,foute meting,,,,
B52D0201,001,20-09-2017,,,,N,foute meting,,,,
B52D0201,001,21-09-2017,,,,N,foute meting,,,,
B52D0201,001,22-09-2017,,,,N,foute meting,,,,
B52D0201,001,23-09-2017,,,,N,foute meting,,,,
B52D0201,001,24-09-2017,,,,N,foute meting,,,,
B52D0201,001,25-09-2017,,,,N,foute meting,,,,
B52D0201,001,26-09-2017,,,,N,foute meting,,,,
B52D0201,001,27-09-2017,,,,N,foute meting,,,,
B52D0201,001,28-09-2017,,,,N,foute meting,,,,
B52D0201,001,29-09-2017,,,,N,foute meting,,,,
B52D0201,001,30-09-2017,,,,N,foute meting,,,,
B52D0201,001,01-10-2017,,,,N,foute meting,,,,
B52D0201,001,02-10-2017,,,,N,foute meting,,,,
B52D0201,001,03-10-2017,,,,N,foute meting,,,,
B52D0201,001,04-10-2017,,,,N,foute meting,,,,
B52D0201,001,05-10-2017,,,,N,foute meting,,,,
B52D0201,001,06-10-2017,,,,N,foute meting,,,,
B52D0201,001,07-10-2017,,,,N,foute meting,,,,
B52D0201,001,08-10-2017,,,,N,foute meting,,,,
B52D0201,001,09-10-2017,,,,N,foute meting,,,,
B52D0201,001,10-10-2017,204,161,3140,,,,,,
B52D0201,001,11-10-2017,203,160,3141,,,,,,
B52D0201,001,12-10-2017,204,161,3140,,,,,,
B52D0201,001,13-10-2017,204,161,3140,,,,,,
B52D0201,001,14-10-2017,204,161,3140,,,,,,
B52D0201,001,15-10-2017,203,160,3141,,,,,,
B52D0201,001,16-10-2017,203,160,3141,,,,,,
B52D0201,001,17-10-2017,204,161,3140,,,,,,
B52D0201,001,18-10-2017,204,161,3140,,,,,,
B52D0201,001,19-10-2017,203,160,3141,,,,,,
B52D0201,001,20-10-2017,204,161,3140,,,,,,
B52D0201,001,21-10-2017,203,160,3141,,,,,,
B52D0201,001,22-10-2017,204,161,3140,,,,,,
B52D0201,001,23-10-2017,204,161,3140,,,,,,
B52D0201,001,24-10-2017,203,160,3141,,,,,,
B52D0201,001,25-10-2017,204,161,3140,,,,,,
B52D0201,001,26-10-2017,204,161,3140,,,,,,
B52D0201,001,27-10-2017,205,162,3139,,,,,,
B52D0201,001,28-10-2017,203,160,3141,,,,,,
B52D0201,001,29-10-2017,205,162,3139,,,,,,
B52D0201,001,30-10-2017,204,161,3140,,,,,,
B52D0201,001,31-10-2017,203,160,3141,,,,,,
B52D0201,001,01-11-2017,203,160,3141,,,,,,
