,user,message
2018-04-04 14:45:26,user2,1
2018-04-04 14:45:42,user2,1
2018-04-04 14:46:06,user1,1
2018-04-04 14:46:26,user2,1
2018-04-04 14:47:21,user1,1
2018-04-04 14:47:57,user1,1
2018-04-04 14:48:14,user1,1
2018-04-04 14:48:31,user2,1
2018-04-04 14:48:38,user2,1
2018-04-04 14:48:41,user2,1
2018-04-04 14:48:57,user2,1
2018-04-04 14:49:15,user2,1
2018-04-04 14:49:27,user2,1
2018-04-04 14:50:18,user1,1
2018-04-04 14:50:29,user1,1
2018-04-04 14:50:44,user2,1
2018-04-04 14:52:49,user1,1
2018-04-04 14:52:54,user1,1
2018-04-04 14:55:50,user2,1
2018-04-04 14:55:53,user1,1
2018-04-04 14:55:57,user2,1
2018-04-04 14:56:21,user2,1
2018-04-04 15:17:45,user1,1
2018-04-04 15:17:47,user1,1
2018-04-04 15:46:00,user2,1
2018-04-04 15:46:15,user2,1
2018-04-04 15:46:21,user2,1
2018-04-04 15:46:24,user2,1
2018-04-04 15:46:56,user1,1
2018-04-04 15:47:23,user2,1
2018-04-04 15:49:29,user1,1
2018-04-04 15:50:10,user2,1
2018-04-04 15:50:12,user2,1
2018-04-04 15:50:17,user2,1
2018-04-04 15:50:23,user1,1
2018-04-04 15:50:26,user1,1
2018-04-04 15:52:00,user2,1
2018-04-04 16:00:46,user1,1
2018-04-04 16:00:47,user1,1
2018-04-04 16:00:47,user1,1
2018-04-04 16:21:36,user2,1
2018-04-04 21:51:21,user2,1
2018-04-04 21:51:30,user2,1
2018-04-04 21:53:26,user1,1
2018-04-04 21:53:28,user1,1
2018-04-04 23:19:27,user2,1
2018-04-04 23:23:05,user1,1
2018-04-04 23:23:06,user1,1
2018-04-04 23:25:19,user2,1
2018-04-04 23:25:37,user2,1
2018-04-04 23:25:55,user2,1
2018-04-04 23:26:00,user2,1
2018-04-04 23:26:27,user1,1
2018-04-04 23:57:21,user2,1
2018-04-04 23:57:21,user2,1
2018-04-05 00:05:42,user1,1
2018-04-05 12:30:06,user2,1
2018-04-05 12:56:57,user1,1
2018-04-05 12:57:03,user1,1
2018-04-05 13:04:37,user2,1
2018-04-05 13:04:55,user1,1
2018-04-05 13:05:08,user2,1
2018-04-06 00:53:29,user2,1
2018-04-06 01:08:27,user2,1
2018-04-06 10:40:34,user1,1
2018-04-06 10:40:43,user1,1
2018-04-06 10:57:29,user2,1
2018-04-06 11:03:16,user2,1
2018-04-06 12:06:08,user1,1
2018-04-06 12:10:16,user1,1
2018-04-06 13:11:58,user2,1
2018-04-06 13:12:12,user2,1
2018-04-06 13:12:29,user1,1
2018-04-06 13:12:35,user1,1
2018-04-06 13:12:40,user1,1
2018-04-06 13:32:47,user2,1
2018-04-06 13:33:06,user2,1
2018-04-06 13:33:19,user1,1
2018-04-06 13:33:25,user1,1
2018-04-06 13:33:31,user2,1
2018-04-06 13:33:37,user2,1
2018-04-06 13:33:50,user2,1
2018-04-06 13:34:04,user1,1
2018-04-06 13:34:09,user1,1
2018-04-06 13:34:13,user2,1
2018-04-06 13:34:22,user1,1
2018-04-06 13:35:06,user2,1
2018-04-06 15:08:04,user1,1
2018-04-06 15:08:07,user1,1
2018-04-06 15:52:01,user1,1
2018-04-06 15:52:04,user1,1
2018-04-06 20:05:15,user1,1
2018-04-06 20:28:51,user1,1
2018-04-06 21:11:08,user2,1
2018-04-06 21:11:28,user2,1
2018-04-06 22:53:59,user2,1
2018-04-06 22:54:47,user1,1
2018-04-06 22:55:14,user2,1
2018-04-06 22:55:34,user2,1
2018-04-06 22:55:59,user2,1
2018-04-06 22:56:11,user2,1
2018-04-06 23:05:28,user1,1
2018-04-06 23:05:39,user1,1
2018-04-06 23:06:00,user2,1
2018-04-07 20:05:11,user1,1
2018-04-07 20:05:32,user1,1
2018-04-07 20:05:34,user2,1
2018-04-07 20:05:45,user2,1
2018-04-07 20:05:51,user2,1
2018-04-07 20:06:49,user1,1
2018-04-07 20:07:30,user2,1
2018-04-07 20:07:35,user1,1
2018-04-07 20:08:05,user1,1
2018-04-07 20:08:20,user2,1
2018-04-07 20:08:32,user1,1
2018-04-07 20:08:39,user2,1
2018-04-07 20:10:17,user2,1
2018-04-07 20:27:05,user2,1
2018-04-07 20:27:18,user2,1
2018-04-07 20:27:26,user1,1
2018-04-07 20:27:30,user2,1
2018-04-07 20:27:51,user2,1
2018-04-07 20:35:16,user1,1
2018-04-07 20:43:07,user2,1
2018-04-07 20:46:43,user1,1
2018-04-07 20:57:13,user2,1
2018-04-07 21:27:24,user1,1
2018-04-07 21:27:28,user1,1
2018-04-07 21:27:49,user1,1
2018-04-07 21:27:56,user1,1
2018-04-07 21:28:05,user1,1
2018-04-07 23:37:38,user1,1
2018-04-07 23:39:42,user2,1
2018-04-07 23:40:21,user2,1
2018-04-07 23:41:39,user1,1
2018-04-07 23:41:52,user2,1
2018-04-07 23:42:17,user2,1
2018-04-07 23:47:58,user1,1
2018-04-07 23:48:03,user1,1
2018-04-07 23:48:04,user2,1
2018-04-07 23:48:07,user2,1
2018-04-07 23:48:25,user2,1
2018-04-07 23:48:38,user1,1
2018-04-07 23:48:45,user2,1
2018-04-07 23:49:04,user2,1
2018-04-08 00:04:33,user1,1
2018-04-08 15:51:13,user2,1
2018-04-08 16:23:21,user2,1
2018-04-08 16:40:59,user1,1
2018-04-08 16:50:55,user2,1
2018-04-08 18:17:30,user1,1
2018-04-08 18:22:16,user2,1
2018-04-08 19:03:26,user1,1
2018-04-09 15:50:06,user2,1
2018-04-09 22:44:57,user2,1
2018-04-09 22:46:00,user1,1
2018-04-09 22:46:16,user2,1
2018-04-09 22:46:24,user2,1
2018-04-09 22:46:29,user2,1
2018-04-09 22:46:40,user2,1
2018-04-09 22:46:48,user2,1
2018-04-09 22:46:59,user2,1
2018-04-09 22:59:48,user1,1
2018-04-09 23:00:01,user2,1
2018-04-09 23:00:05,user2,1
2018-04-09 23:00:09,user2,1
2018-04-09 23:00:27,user2,1
2018-04-09 23:05:35,user2,1
2018-04-09 23:06:38,user2,1
2018-04-09 23:07:13,user1,1
2018-04-09 23:07:23,user1,1
2018-04-09 23:15:51,user2,1
2018-04-09 23:19:31,user1,1
2018-04-09 23:19:42,user2,1
2018-04-09 23:20:02,user2,1
2018-04-09 23:22:00,user1,1
2018-04-09 23:36:22,user2,1
2018-04-09 23:36:58,user2,1
2018-04-09 23:38:23,user2,1
2018-04-09 23:38:56,user2,1
2018-04-09 23:39:07,user2,1
2018-04-10 08:50:25,user2,1
2018-04-10 09:03:01,user1,1
2018-04-10 09:28:00,user2,1
2018-04-10 09:28:40,user2,1
2018-04-10 10:25:25,user1,1
2018-04-10 10:25:25,user1,1
2018-04-10 11:11:06,user1,1
2018-04-10 13:31:37,user2,1
2018-04-10 13:36:07,user2,1
2018-04-10 13:39:14,user1,1
2018-04-10 13:39:34,user1,1
2018-04-10 13:55:35,user2,1
2018-04-10 13:55:53,user2,1
2018-04-10 13:56:05,user2,1
2018-04-10 14:01:32,user1,1
2018-04-10 20:24:34,user2,1
2018-04-10 20:24:50,user2,1
2018-04-10 20:34:07,user1,1
2018-04-10 20:34:08,user1,1
2018-04-10 21:41:09,user1,1
2018-04-11 12:27:39,user1,1
2018-04-11 13:17:05,user2,1
2018-04-11 13:18:24,user2,1
2018-04-11 15:15:53,user2,1
2018-04-11 20:52:39,user1,1
2018-04-11 22:11:14,user1,1
2018-04-11 22:11:16,user1,1
2018-04-11 22:11:32,user1,1
2018-04-11 22:12:04,user2,1
2018-04-11 22:12:39,user2,1
2018-04-12 10:34:11,user2,1
2018-04-12 10:41:33,user1,1
2018-04-12 11:03:56,user2,1
2018-04-12 14:13:51,user2,1
2018-04-12 14:28:29,user1,1
2018-04-12 14:28:58,user1,1
2018-04-12 14:30:32,user2,1
2018-04-12 14:30:44,user2,1
2018-04-12 14:32:06,user1,1
2018-04-12 14:33:07,user2,1
2018-04-12 14:33:16,user1,1
2018-04-12 14:53:48,user1,1
2018-04-12 15:24:16,user1,1
2018-04-12 16:58:51,user2,1
2018-04-12 16:58:53,user2,1
2018-04-12 16:59:31,user2,1
2018-04-12 17:46:55,user1,1
2018-04-12 17:48:28,user2,1
2018-04-12 19:23:02,user1,1
2018-04-12 19:54:41,user2,1
2018-04-12 23:05:31,user2,1
2018-04-12 23:06:11,user1,1
2018-04-13 09:25:54,user2,1
2018-04-13 11:24:06,user1,1
2018-04-13 12:01:21,user2,1
2018-04-13 12:01:38,user2,1
2018-04-13 17:44:27,user2,1
2018-04-13 17:44:30,user2,1
2018-04-13 19:23:42,user2,1
2018-04-13 19:24:28,user2,1
2018-04-14 00:22:56,user2,1
2018-04-14 15:39:02,user2,1
2018-04-14 15:39:16,user2,1
2018-04-14 20:07:26,user1,1
2018-04-14 20:07:37,user1,1
2018-04-14 21:00:53,user1,1
2018-04-14 21:01:35,user2,1
2018-04-15 10:44:42,user1,1
2018-04-15 12:27:34,user2,1
2018-04-16 22:44:05,user2,1
2018-04-16 23:30:07,user1,1
2018-04-16 23:30:09,user1,1
2018-04-16 23:30:18,user1,1
2018-04-17 12:51:04,user2,1
2018-04-17 12:51:20,user2,1
2018-04-17 12:51:41,user2,1
2018-04-17 13:57:22,user1,1
2018-04-17 13:57:24,user1,1
2018-04-17 20:29:58,user1,1
2018-04-17 20:37:55,user2,1
2018-04-17 20:47:13,user1,1
2018-04-17 20:47:29,user1,1
2018-04-17 20:47:38,user1,1
2018-04-17 23:09:37,user2,1
2018-04-17 23:09:41,user2,1
2018-04-17 23:10:01,user2,1
2018-04-17 23:10:21,user2,1
2018-04-17 23:12:13,user1,1
2018-04-17 23:12:26,user1,1
2018-04-17 23:12:30,user1,1
2018-04-17 23:15:40,user1,1
2018-04-17 23:16:15,user1,1
2018-04-17 23:16:23,user2,1
2018-04-17 23:16:23,user1,1
2018-04-17 23:16:37,user2,1
2018-04-17 23:19:07,user1,1
2018-04-17 23:19:40,user1,1
2018-04-17 23:19:54,user1,1
2018-04-17 23:19:58,user2,1
2018-04-17 23:20:12,user2,1
2018-04-18 07:43:25,user2,1
2018-04-18 10:00:09,user1,1
2018-04-18 10:16:06,user2,1
2018-04-18 23:07:10,user2,1
2018-04-18 23:08:25,user2,1
2018-04-18 23:17:50,user1,1
2018-04-18 23:19:16,user1,1
2018-04-19 07:58:09,user2,1
2018-04-19 09:42:45,user1,1
2018-04-19 11:17:55,user2,1
2018-04-19 17:12:07,user2,1
2018-04-19 17:14:36,user1,1
2018-04-19 17:15:56,user2,1
2018-04-19 19:30:30,user1,1
2018-04-19 19:31:05,user1,1
2018-04-19 20:24:25,user2,1
2018-04-19 20:24:33,user2,1
2018-04-19 20:44:38,user2,1
2018-04-19 20:44:44,user2,1
2018-04-20 15:39:02,user2,1
2018-04-20 16:22:36,user1,1
2018-04-20 17:32:41,user2,1
2018-04-20 17:34:39,user1,1
2018-04-20 19:54:44,user1,1
2018-04-20 19:54:48,user1,1
2018-04-20 19:54:58,user2,1
2018-04-20 19:55:07,user2,1
2018-04-20 19:55:11,user2,1
2018-04-20 19:55:21,user2,1
2018-04-20 19:55:27,user2,1
2018-04-20 19:55:35,user2,1
2018-04-20 20:19:18,user2,1
2018-04-20 20:37:33,user1,1
2018-04-20 20:52:16,user2,1
2018-04-20 20:55:50,user2,1
2018-04-20 20:55:54,user2,1
2018-04-21 11:15:29,user2,1
2018-04-21 11:15:48,user2,1
2018-04-21 12:16:47,user1,1
2018-04-21 12:18:26,user1,1
2018-04-21 12:18:30,user2,1
2018-04-21 12:19:31,user1,1
2018-04-21 12:20:08,user1,1
2018-04-21 12:20:15,user1,1
2018-04-21 12:23:02,user2,1
2018-04-21 12:29:22,user2,1
2018-04-21 12:30:50,user1,1
2018-04-21 22:53:34,user1,1
2018-04-22 00:33:01,user2,1
2018-04-22 00:35:08,user1,1
2018-04-22 22:03:39,user1,1
2018-04-22 22:13:05,user2,1
2018-04-22 22:13:20,user2,1
2018-04-22 22:13:54,user1,1
2018-04-22 23:09:02,user2,1
2018-04-22 23:09:12,user2,1
2018-04-22 23:24:09,user1,1
2018-04-23 12:02:06,user2,1
2018-04-23 12:02:28,user2,1
2018-04-23 16:23:06,user1,1
2018-04-23 19:00:35,user2,1
2018-04-23 19:00:47,user2,1
2018-04-23 19:01:03,user2,1
2018-04-23 19:06:24,user1,1
2018-04-23 19:06:31,user1,1
2018-04-24 17:56:32,user1,1
2018-04-24 17:56:34,user1,1
2018-04-24 18:21:41,user2,1
2018-04-24 18:35:07,user1,1
2018-04-25 19:26:22,user1,1
2018-04-25 19:50:38,user2,1
2018-04-25 19:51:19,user1,1
2018-04-25 19:51:34,user2,1
2018-04-25 19:55:36,user1,1
2018-04-25 19:55:50,user1,1
2018-04-25 22:07:45,user2,1
2018-04-26 16:09:29,user2,1
2018-04-26 16:09:38,user2,1
2018-04-26 16:42:41,user1,1
2018-04-26 16:50:32,user2,1
2018-04-26 16:50:41,user2,1
2018-04-26 19:14:27,user1,1
2018-04-27 13:23:13,user1,1
2018-04-27 13:23:23,user1,1
2018-04-27 14:20:46,user2,1
2018-04-27 14:24:18,user1,1
2018-04-27 17:15:46,user2,1
2018-04-27 17:15:53,user2,1
2018-04-27 17:17:58,user1,1
2018-04-27 18:12:57,user1,1
2018-04-27 18:13:03,user1,1
2018-04-27 18:13:24,user1,1
2018-04-27 18:16:04,user2,1
2018-04-27 18:16:11,user2,1
2018-04-27 18:16:20,user2,1
2018-04-27 18:16:29,user2,1
2018-04-27 18:16:51,user1,1
2018-04-27 19:10:56,user2,1
2018-04-27 19:11:04,user2,1
2018-04-27 19:17:47,user1,1
2018-04-27 19:18:04,user1,1
2018-04-27 19:23:47,user2,1
2018-04-27 19:23:55,user2,1
2018-04-27 19:24:03,user2,1
2018-04-27 19:24:13,user2,1
2018-04-27 19:43:14,user1,1
2018-04-27 19:51:24,user2,1
2018-04-27 20:20:24,user1,1
2018-04-27 20:36:20,user2,1
2018-04-27 20:36:27,user2,1
2018-04-27 20:57:37,user2,1
2018-05-06 14:13:51,user2,1
2018-05-06 14:13:59,user2,1
2018-05-06 22:14:02,user1,1
2018-05-06 22:14:08,user1,1
2018-05-06 22:14:13,user1,1
2018-05-06 22:14:14,user2,1
2018-05-06 22:14:20,user2,1
2018-05-06 22:14:42,user1,1
2018-05-06 22:14:46,user1,1
2018-05-06 22:14:51,user2,1
2018-05-08 11:52:28,user2,1
2018-05-08 13:32:37,user1,1
2018-05-08 13:32:42,user1,1
2018-05-08 15:02:42,user2,1
2018-05-08 15:02:47,user2,1
2018-05-08 17:51:27,user1,1
2018-05-08 17:57:08,user1,1
2018-05-08 18:10:19,user2,1
2018-05-08 19:36:38,user1,1
2018-05-08 19:36:52,user2,1
2018-05-08 21:33:46,user2,1
2018-05-08 21:35:16,user1,1
2018-05-08 21:41:17,user2,1
2018-05-08 21:43:44,user1,1
2018-05-08 21:47:36,user2,1
2018-05-08 21:47:40,user2,1
2018-05-08 21:47:45,user2,1
2018-05-08 21:49:47,user1,1
2018-05-08 21:50:20,user1,1
2018-05-08 21:53:02,user2,1
2018-05-08 21:53:19,user2,1
2018-05-08 21:54:00,user1,1
2018-05-08 21:54:06,user2,1
2018-05-08 21:54:18,user2,1
2018-05-08 21:54:27,user2,1
2018-05-08 21:54:50,user1,1
2018-05-08 21:55:00,user1,1
2018-05-08 21:55:08,user1,1
2018-05-08 21:58:14,user2,1
2018-05-08 21:58:26,user2,1
2018-05-08 21:58:45,user2,1
2018-05-08 22:07:47,user2,1
2018-05-08 22:07:28,user1,1
2018-05-08 22:09:51,user1,1
2018-05-08 22:10:48,user2,1
2018-05-08 22:13:00,user1,1
2018-05-08 22:13:35,user1,1
2018-05-08 22:21:57,user2,1
2018-05-08 22:22:30,user2,1
2018-05-08 22:22:37,user2,1
2018-05-08 22:24:42,user2,1
2018-05-08 22:26:35,user2,1
2018-05-08 22:26:14,user1,1
2018-05-08 22:26:45,user2,1
2018-05-08 22:26:47,user2,1
2018-05-08 22:26:58,user2,1
2018-05-08 22:27:01,user2,1
2018-05-08 22:27:05,user2,1
2018-05-08 22:27:48,user1,1
2018-05-08 22:29:13,user2,1
2018-05-08 22:29:24,user2,1
2018-05-08 22:29:43,user2,1
2018-05-08 22:29:44,user2,1
2018-05-08 22:30:02,user2,1
2018-05-08 22:30:28,user2,1
2018-05-08 22:30:34,user1,1
2018-05-08 22:30:48,user1,1
2018-05-09 09:20:29,user2,1
2018-05-09 12:37:47,user2,1
2018-05-09 12:38:14,user2,1
2018-05-09 12:43:06,user2,1
2018-05-09 14:10:01,user2,1
2018-05-09 14:10:05,user2,1
2018-05-09 14:10:11,user2,1
2018-05-09 14:10:16,user2,1
2018-05-09 14:11:21,user2,1
2018-05-09 14:14:03,user1,1
2018-05-09 14:14:09,user1,1
2018-05-09 14:14:14,user1,1
2018-05-09 14:14:22,user1,1
2018-05-09 14:14:27,user1,1
2018-05-09 14:15:18,user1,1
2018-05-09 14:20:02,user2,1
2018-05-09 14:20:12,user2,1
2018-05-09 14:20:57,user1,1
2018-05-09 14:21:39,user2,1
2018-05-09 14:21:42,user2,1
2018-05-09 14:21:59,user2,1
2018-05-09 14:23:25,user2,1
2018-05-09 14:23:31,user2,1
2018-05-09 14:25:41,user1,1
2018-05-09 14:27:43,user1,1
2018-05-09 14:40:32,user2,1
2018-05-09 17:25:28,user1,1
2018-05-09 17:25:35,user1,1
2018-05-09 17:25:46,user1,1
2018-05-09 17:25:59,user1,1
2018-05-09 17:39:35,user2,1
2018-05-09 17:39:37,user2,1
2018-05-09 17:39:43,user2,1
2018-05-09 17:44:53,user1,1
2018-05-09 17:54:48,user2,1
2018-05-09 17:55:19,user2,1
2018-05-09 18:11:09,user1,1
2018-05-09 18:11:12,user1,1
2018-05-09 18:11:18,user2,1
2018-05-09 18:11:23,user2,1
2018-05-09 18:11:29,user2,1
2018-05-09 18:11:34,user2,1
2018-05-09 18:11:58,user1,1
2018-05-09 18:12:06,user1,1
2018-05-09 18:12:22,user1,1
2018-05-09 18:13:22,user2,1
2018-05-09 18:15:08,user2,1
2018-05-09 18:17:46,user1,1
2018-05-09 18:18:23,user2,1
2018-05-09 18:18:40,user1,1
2018-05-09 18:18:48,user2,1
2018-05-09 18:19:04,user2,1
2018-05-09 18:19:52,user1,1
2018-05-09 18:20:01,user2,1
2018-05-09 18:20:12,user2,1
2018-05-09 18:21:10,user1,1
2018-05-09 18:21:19,user1,1
2018-05-09 18:21:28,user2,1
2018-05-09 18:21:34,user2,1
2018-05-09 18:21:43,user1,1
2018-05-09 18:21:46,user1,1
2018-05-09 18:22:00,user1,1
2018-05-09 18:46:40,user2,1
2018-05-09 18:46:45,user2,1
2018-05-10 14:38:16,user2,1
2018-05-10 14:54:51,user1,1
2018-05-10 17:00:19,user2,1
2018-05-10 17:00:25,user2,1
2018-05-10 17:41:25,user1,1
2018-05-10 17:41:27,user1,1
2018-05-10 19:36:41,user2,1
2018-05-10 20:37:02,user1,1
2018-05-10 20:37:05,user1,1
2018-05-10 22:36:50,user2,1
2018-05-10 22:37:07,user2,1
2018-05-10 22:38:04,user2,1
2018-05-10 22:49:53,user1,1
2018-05-10 22:49:54,user1,1
2018-05-10 23:31:50,user2,1
2018-05-10 23:32:10,user2,1
2018-05-10 23:53:45,user1,1
2018-05-11 00:18:47,user2,1
2018-05-11 09:59:20,user2,1
2018-05-11 09:59:28,user2,1
2018-05-11 10:56:58,user1,1
2018-05-11 10:57:13,user1,1
2018-05-11 11:09:56,user2,1
2018-05-11 11:10:05,user2,1
2018-05-11 11:13:55,user2,1
2018-05-11 11:46:03,user2,1
2018-05-11 11:48:20,user1,1
2018-05-11 11:48:22,user1,1
2018-05-11 11:50:56,user1,1
2018-05-11 11:53:21,user1,1
2018-05-11 12:02:40,user2,1
2018-05-11 18:05:30,user2,1
2018-05-11 18:13:59,user1,1
2018-05-14 20:50:53,user2,1
2018-05-14 20:51:04,user2,1
2018-05-14 22:42:02,user1,1
2018-05-14 22:42:19,user1,1
2018-05-14 23:10:12,user1,1
2018-05-14 23:10:19,user1,1
2018-05-15 07:54:26,user2,1
2018-05-15 16:21:34,user2,1
2018-05-15 17:04:03,user1,1
2018-05-15 17:04:08,user1,1
2018-05-15 17:04:26,user1,1
2018-05-15 17:16:00,user2,1
2018-05-15 17:20:50,user2,1
2018-05-15 17:20:55,user2,1
2018-05-15 18:18:57,user2,1
2018-05-15 18:19:04,user2,1
2018-05-15 18:19:29,user2,1
2018-05-15 18:19:38,user2,1
2018-05-15 18:19:48,user2,1
2018-05-15 18:19:51,user2,1
2018-05-15 18:21:42,user2,1
2018-05-15 18:58:28,user1,1
2018-05-15 18:58:32,user1,1
2018-05-15 18:58:51,user1,1
2018-05-15 23:36:46,user2,1
2018-05-15 23:52:22,user1,1
2018-05-15 23:52:23,user1,1
2018-05-15 23:52:36,user1,1
2018-05-15 23:52:36,user1,1
2018-05-16 18:19:27,user1,1
2018-05-16 18:24:48,user1,1
2018-05-17 10:59:44,user2,1
2018-05-17 11:00:17,user2,1
2018-05-17 11:33:48,user2,1
2018-05-17 11:47:13,user1,1
2018-05-17 11:47:25,user1,1
2018-05-17 13:53:25,user2,1
2018-05-17 13:53:33,user2,1
2018-05-17 16:37:55,user1,1
2018-05-17 18:27:32,user1,1
2018-05-17 18:33:25,user2,1
2018-05-17 18:33:39,user2,1
2018-05-17 18:34:10,user2,1
2018-05-17 18:34:23,user2,1
2018-05-17 18:34:35,user1,1
2018-05-17 18:34:44,user1,1
2018-05-17 18:34:52,user1,1
2018-05-17 21:20:58,user2,1
2018-05-17 21:25:28,user2,1
2018-05-17 21:50:40,user2,1
2018-05-18 15:59:25,user2,1
2018-05-18 16:21:25,user1,1
2018-05-18 23:05:45,user1,1
2018-05-19 00:10:14,user2,1
2018-05-19 02:27:45,user2,1
2018-05-19 09:15:31,user2,1
2018-05-19 10:10:31,user1,1
2018-05-19 11:32:01,user1,1
2018-05-19 11:33:19,user2,1
2018-05-19 11:33:41,user2,1
2018-05-19 11:34:19,user1,1
2018-05-19 11:34:23,user1,1
2018-05-19 11:34:27,user1,1
2018-05-19 11:34:36,user1,1
2018-05-19 11:38:29,user2,1
2018-05-19 12:10:19,user2,1
2018-05-19 12:30:53,user2,1
2018-05-19 12:31:22,user2,1
2018-05-20 17:08:59,user2,1
2018-05-20 17:15:10,user1,1
2018-05-21 15:17:38,user1,1
2018-05-21 20:50:40,user2,1
2018-05-21 22:48:10,user2,1
2018-05-21 22:48:21,user2,1
2018-05-21 22:57:39,user1,1
2018-05-21 22:57:43,user1,1
2018-05-21 22:57:48,user1,1
2018-05-22 10:29:29,user2,1
2018-05-22 11:41:19,user1,1
2018-05-22 11:45:13,user2,1
2018-05-22 22:20:44,user2,1
2018-05-22 22:20:55,user2,1
2018-05-22 22:23:29,user1,1
2018-05-22 22:43:52,user2,1
2018-05-23 10:45:04,user2,1
2018-05-23 10:45:34,user2,1
2018-05-23 17:12:05,user2,1
2018-05-23 17:12:12,user2,1
2018-05-23 23:21:40,user2,1
2018-05-23 23:21:45,user2,1
2018-05-23 23:56:21,user1,1
2018-05-24 12:11:01,user2,1
2018-05-24 12:17:41,user1,1
2018-05-24 13:44:46,user2,1
2018-05-24 17:15:21,user1,1
2018-05-24 17:15:56,user2,1
2018-05-24 17:50:40,user2,1
2018-05-24 17:50:46,user2,1
2018-05-24 17:52:14,user2,1
2018-05-24 17:52:18,user2,1
2018-05-24 17:53:35,user1,1
2018-05-24 17:53:51,user1,1
2018-05-24 17:53:52,user1,1
2018-05-24 17:54:00,user1,1
2018-05-24 17:54:40,user2,1
2018-05-24 17:54:59,user1,1
2018-05-24 17:55:24,user2,1
2018-05-25 18:57:39,user1,1
2018-05-25 19:17:31,user2,1
2018-05-25 19:21:17,user1,1
2018-05-25 19:22:23,user2,1
2018-05-26 00:33:53,user2,1
2018-05-26 00:35:35,user1,1
2018-05-26 00:35:46,user1,1
2018-05-26 00:39:38,user2,1
2018-05-26 01:01:59,user1,1
2018-05-26 01:06:14,user2,1
2018-05-26 01:07:27,user1,1
2018-05-26 01:07:50,user1,1
2018-05-26 01:08:05,user1,1
2018-05-26 01:23:47,user2,1
2018-05-26 01:24:20,user2,1
2018-05-26 01:26:27,user2,1
2018-05-26 01:32:17,user1,1
2018-05-26 01:35:18,user2,1
2018-05-26 08:42:06,user1,1
2018-05-26 11:48:59,user2,1
2018-05-26 12:10:02,user1,1
2018-05-26 12:10:11,user1,1
2018-05-26 12:14:27,user1,1
2018-05-26 12:15:11,user2,1
2018-05-26 12:15:20,user2,1
2018-05-26 12:15:26,user2,1
2018-05-26 12:47:00,user2,1
2018-05-26 12:52:29,user1,1
2018-05-26 12:52:48,user1,1
2018-05-26 12:52:56,user2,1
2018-05-26 12:53:11,user2,1
2018-05-26 13:19:12,user2,1
2018-05-26 13:19:50,user2,1
