Vri,longitude,latitude,Detector,Waarde
33,5.12206095488037,52.0805681252751,7.300000000000071,92974
34,5.085090745355481,52.0934198208854,2.9000000000000226,77954
34,5.085109829804559,52.093443699699606,2.5999999999999854,79660
34,5.08512622272663,52.093409224229205,2.7999999999999696,134437
34,5.08514156583273,52.0939841412793,48.20000000000048,1903
34,5.0851451006438,52.0934328453273,2.5,133512
34,5.08516724547362,52.093396849829595,2.7000000000000295,42723
34,5.085186336397941,52.093420155536,2.400000000000019,42692
34,5.08521296826154,52.0940755358982,8.3000000000001,151741
34,5.08521831519354,52.0941024221318,8.5,152320
34,5.08526114941625,52.094071901376104,8.399999999999968,59182
34,5.085266496458121,52.094098787376794,8.600000000000039,59485
34,5.08530861516355,52.0940683198299,9.199999999999898,44994
34,5.08531330588197,52.0940952547122,9.300000000000104,44605
34,5.08582031512097,52.0936115863394,10.199999999999898,38871
34,5.0858527018725095,52.093592443038595,10.300000000000102,39852
35,5.08986643200294,52.081288633010594,7.5,90062
35,5.08988892598761,52.081265578376296,7.300000000000095,90341
35,5.08990951298051,52.081305340384205,7.600000000000015,51401
35,5.0899327171070095,52.0812821197479,7.399999999999994,51135
35,5.08994916731378,52.0813205615227,8.5,79122
35,5.08996418933516,52.0806651958107,6.599999999999966,98868
35,5.0899713463747,52.081297114459296,8.300000000000106,78907
35,5.0899871738595595,52.0806388895961,6.5,46694
35,5.08999164576319,52.0813367246229,8.600000000000064,48457
35,5.09000732199999,52.080611763703004,5.300000000000034,9687
35,5.09001277767639,52.0806741100426,6.4000000000000465,97271
35,5.09001569730069,52.0813139821622,8.399999999999942,48506
35,5.09002766182506,52.0806490583286,6.300000000000069,47612
35,5.0900325383333,52.0813524918086,9.300000000000114,25341
35,5.09004432651601,52.0806181224348,5.199999999999969,9612
35,5.09005503641901,52.081328849813005,9.199999999999887,25487
35,5.09008420918926,52.0805985426939,4.599999999999958,29930
35,5.090101658108559,52.0805700527489,4.5,61832
35,5.0901248394749405,52.080606743699505,4.40000000000004,30487
35,5.09014343478047,52.0805788264185,4.300000000000023,63031
35,5.0911026028935895,52.0813293325585,10.199999999999887,34324
35,5.091126563258291,52.0813054565225,11.199999999999998,279
35,5.09113971339978,52.081342502339,10.300000000000113,34909
35,5.09114961483537,52.0812776738453,12.300000000000102,50839
35,5.09115655017478,52.0807293956735,62.19999999999967,110456
35,5.091163653003719,52.0813163187824,11.300000000000002,275
35,5.09117284594178,52.081252921463296,12.399999999999856,19969
35,5.09118627969766,52.08129252689589,12.5,49388
35,5.0911921786372805,52.0807480682105,62.09999999999919,19392
35,5.09121009068265,52.081268758519705,12.600000000000145,19068
35,5.091663959954481,52.08003934821961,41.20000000000047,3373
35,5.09168410499045,52.0801355061244,3.4000000000000434,40056
35,5.0917058127410195,52.08011177715429,3.599999999999954,40019
35,5.09172800506705,52.08015152733271,3.2999999999999856,68521
35,5.09174917187201,52.080127312540704,3.5,69600
35,5.09177181913294,52.08016610796761,2.400000000000025,112172
35,5.09179341703169,52.080142882938006,2.59999999999997,113492
35,5.09181304382554,52.0801814627135,2.2999999999999723,56617
35,5.091834908953519,52.0801577925746,2.5,56236
36,5.0916284295028,52.0789517450447,6.199999999999923,104114
36,5.09164843740652,52.078929536199894,5.1999999999999424,37611
36,5.0917775602935995,52.0795837210482,7.199999999999908,73372
36,5.09181729536725,52.0795973656728,8.300000000000104,109690
36,5.09185462162349,52.079610181838596,8.399999999999944,69885
37,5.08606820617346,52.1003571599242,4.299999999999973,48252
37,5.08607352525319,52.1003876962982,5.2999999999999705,9458
37,5.08611129485446,52.1003524567709,4.200000000000026,48509
37,5.08611946984089,52.1003843636965,5.2000000000000295,9475
37,5.08646468508793,52.100702263916205,68.20000000000041,1921
37,5.0864705292033605,52.100729019204906,68.29999999999959,1921
37,5.08657426511603,52.10073179290111,7.199999999999998,9207
37,5.08657795915388,52.1007588643036,7.300000000000004,9191
37,5.08659920898152,52.0999428866418,2.6000000000000147,48537
37,5.086604434751361,52.0999688946809,2.3999999999999857,48564
37,5.0866231930282195,52.1007279231593,8.30000000000003,96142
37,5.08662878429341,52.1007549636158,8.5,96235
37,5.08664174215098,52.099939649214896,2.5,94668
37,5.08664695310608,52.0999656586001,2.299999999999989,94622
37,5.0866747572552695,52.100724037817706,8.400000000000052,63316
37,5.08668034855121,52.1007510782718,8.599999999999946,63155
37,5.08669794603015,52.099961780648,1.1999999999999929,8136
37,5.0867000321342895,52.099935418581104,1.3000000000000076,8147
37,5.086725595041179,52.1007202027333,9.19999999999996,4518
37,5.0867311863674,52.1007472431849,9.300000000000042,4503
37,5.08716077437662,52.10031568763221,12.199999999999925,7769
37,5.08716599313853,52.10034788139421,11.199999999999937,5620
37,5.08720423923811,52.100312380056295,12.300000000000077,7809
37,5.087209458368469,52.100344573744295,11.300000000000065,5602
38,5.08530006919219,52.0970734154304,5.3000000000000345,115827
38,5.08534330898934,52.0970690924881,5.199999999999968,115735
38,5.0858582388950495,52.0973762504557,7.199999999999927,123411
38,5.08586417817471,52.0974030767951,7.300000000000074,122339
38,5.08587961971147,52.096713961428,3.299999999999972,3077
38,5.08588569389779,52.096742779686295,3.2000000000000277,3093
38,5.08590492365494,52.097372582836,8.300000000000088,111550
38,5.08590817191788,52.0973986437042,8.5,111591
38,5.08592800943541,52.0967111370959,2.599999999999984,103539
38,5.085933521023599,52.0967378457412,2.4000000000000092,103672
38,5.0859494028598204,52.097367946645896,8.400000000000007,116479
38,5.08595513181906,52.097395820991295,8.6,116918
38,5.08597451510478,52.096707612146396,2.5,120244
38,5.08598024546261,52.09673434471729,2.299999999999976,120183
39,5.0827856492620995,52.097146764868604,8.30000000000004,61977
39,5.08281443155399,52.097128556392605,8.19999999999996,61816
39,5.08282189764275,52.097168450634,9.300000000000052,66466
39,5.082843805104121,52.097346078762996,48.20000000000034,10281
39,5.08285415892302,52.097152336655796,9.19999999999995,66419
39,5.08352233427702,52.0967252997211,2.200000000000012,57462
39,5.08354306331244,52.09670149652229,2.2999999999999865,57502
39,5.08356332828952,52.09674293157661,1.1999999999999926,2632
39,5.08358498273291,52.096719422865895,1.3000000000000076,2617
39,5.08365624736637,52.097220214239705,10.199999999999939,72543
39,5.08366507886828,52.0971918863045,12.19999999999993,2692
39,5.083699954367559,52.097222638229596,10.300000000000063,73461
39,5.0837081032834295,52.0971968731294,12.30000000000007,2686
39,5.0837785780747,52.0966883946512,42.20000000000029,9507
40,5.1352386222764,52.1026732262641,5.5,207888
40,5.1352439137159696,52.1027089244584,5.599999999999938,137151
40,5.13528223201779,52.102670807623205,5.300000000000059,208531
40,5.13528752344732,52.102706505668294,5.400000000000061,137217
40,5.13536422531893,52.102633937466706,4.300000000000026,14689
40,5.1353827024634,52.1027311439622,6.300000000000077,10698
40,5.135407834997809,52.1026315189723,4.199999999999978,14745
40,5.13542631189365,52.102728725534,6.199999999999925,10717
40,5.13599568025499,52.102302569095,3.2999999999999816,21638
40,5.1359989273633,52.102320433456896,3.2000000000000246,21623
40,5.13601206865164,52.1030862958396,8.199999999999898,20241
40,5.13601681505284,52.103113100860206,8.300000000000104,20244
40,5.13604195926382,52.1022993790071,2.2999999999999723,40260
40,5.1360452108183,52.102316384946,2.200000000000027,40419
40,5.13606351209464,52.10308284124721,9.19999999999989,18355
40,5.13606825828894,52.103109646298506,9.300000000000113,18335
40,5.136651041436901,52.1026899480378,12.199999999999873,23062
40,5.136663522799309,52.1027772874754,10.199999999999882,19885
40,5.13669464247431,52.102687471276795,12.300000000000129,23006
40,5.1367071244291695,52.1027748105459,10.300000000000118,19876
40,5.136758324028929,52.1027137931853,11.399999999999864,142033
40,5.1367626311092005,52.1027439155685,11.300000000000123,165888
40,5.13680192585781,52.1027113165335,11.60000000000014,141923
40,5.1368062321931705,52.1027414387663,11.5,165956
41,5.12950900148089,52.1036186546875,5.6999999999999345,205528
41,5.1295225894615,52.103643937795,5.800000000000053,136451
41,5.12954304933619,52.103675710465296,5.9000000000000625,35431
41,5.129549991938281,52.1036091707897,5.40000000000006,207777
41,5.12956357990414,52.1036344542369,5.5,138400
41,5.12958403971314,52.1036662267247,5.599999999999939,36005
41,5.130363784132999,52.1030848227938,2.9000000000000346,30226
41,5.130380637813,52.1031097096408,2.599999999999972,30174
41,5.130403531552309,52.1030746688181,2.7999999999999696,46058
41,5.13042003461874,52.10309834330771,2.5,45467
41,5.13044285498193,52.103064557895095,2.7000000000000304,42072
41,5.1304597086983605,52.103089444730905,2.4000000000000226,42201
41,5.13055149623049,52.1040980999156,8.300000000000102,49200
41,5.13055893387136,52.1041246308271,8.5,49162
41,5.13060039811245,52.104093838582,8.400000000000002,28916
41,5.1306077727888,52.1041204297747,8.600000000000007,29381
41,5.1313729189894906,52.10340613997211,11.399999999999864,143918
41,5.1313934148952,52.103435301146,11.300000000000104,125002
41,5.13139970849087,52.103398999454,11.60000000000014,144029
41,5.13141126608216,52.1034606990096,10.199999999999884,40422
41,5.13142020478044,52.1034281609546,11.5,123594
41,5.13143805551216,52.1034535586353,10.300000000000116,40327
42,5.08719069022353,52.082764060707795,9.199999999999893,7053
42,5.08725194222551,52.082718735136396,8.199999999999902,249547
42,5.08777662861893,52.082490935436105,22.10000000000024,28456
42,5.0882967068745195,52.082999161476096,11.300000000000122,17692
42,5.088460583724809,52.0823714055363,2.200000000000026,244478
42,5.08849253891145,52.0823991653539,1.20000000000001,19876
43,5.12331816366619,52.105022098179596,5.300000000000051,159443
43,5.12333789979195,52.1050554845438,5.400000000000056,96509
43,5.12583349891392,52.1044235481038,4.299999999999975,2286
43,5.12585295169935,52.104455833965396,5.5,158132
43,5.12587179969559,52.104487115530794,5.599999999999942,95067
43,5.12587456745919,52.1044141945298,4.200000000000032,2290
43,5.1261449531567305,52.10395032710879,42.1999999999999,66
43,5.1261906360544005,52.104009109813205,1.2999999999999903,17324
43,5.1262072075199,52.1040431253389,1.2000000000000066,17285
43,5.126619259247651,52.1048324573296,48.200000000000095,279
43,5.1268718349580595,52.10440298712379,11.399999999999885,148500
43,5.1268891493482505,52.104433232357906,11.30000000000012,158559
43,5.126906781034441,52.10446402808479,10.19999999999997,2612
43,5.126912916610871,52.1043936466429,11.60000000000012,148012
43,5.126930231404169,52.104423891991,11.5,157570
43,5.12694786273608,52.1044546875918,10.30000000000002,2482
44,5.11977139305633,52.10575318879889,5.5,123418
44,5.11978698836887,52.1057820918993,5.59999999999994,81675
44,5.11981738078472,52.1057441508789,5.300000000000051,123028
44,5.11983053746816,52.105773472231206,5.400000000000058,81883
44,5.11990608727758,52.1056912073882,4.300000000000015,9607
44,5.11994781921797,52.1056830406005,4.199999999999989,9651
44,5.1199515208774296,52.1057773196369,6.300000000000071,13660
44,5.119993252889981,52.1057691528333,6.19999999999993,13680
44,5.120466351595,52.1052996502157,2.2999999999999736,56705
44,5.120820559486309,52.1061017986754,8.300000000000098,26346
44,5.12117656912921,52.105703720715,10.199999999999886,25496
44,5.12121810762953,52.1056951871372,10.300000000000114,25486
44,5.121304607538151,52.10560666108629,11.399999999999881,106617
44,5.1213209082824,52.1056359700958,11.30000000000012,119768
44,5.12134538128593,52.1055983042432,11.600000000000122,106385
44,5.12135321201338,52.1055612563719,12.199999999999877,58597
44,5.12136245818873,52.105627434336796,11.5,119731
44,5.121394750347429,52.1055527227315,12.300000000000125,58540
45,5.117375640651599,52.1060274141459,4.300000000000023,3136
45,5.1173815111258705,52.1060622635312,5.5,135671
45,5.117386605977269,52.1060923411666,5.5999999999999375,95761
45,5.11739197990424,52.1061240669486,6.300000000000074,5051
45,5.1174191547258605,52.1060245739408,4.199999999999981,3147
45,5.1174250872641,52.106059436202294,5.30000000000006,135705
45,5.11743015337866,52.10608950970921,5.400000000000061,95782
45,5.11743552733618,52.106121235489205,6.1999999999999265,5082
45,5.11798273389684,52.10594623709121,2.0999999999999854,27727
45,5.11799049501777,52.1064928972538,8.199999999999902,12576
45,5.11799496254771,52.1065197215541,8.3000000000001,12463
45,5.11848175700934,52.106088480728,12.199999999999878,7834
45,5.118501721435821,52.1061733826416,10.199999999999886,6873
45,5.1185250211973,52.106084305409006,12.300000000000123,7581
45,5.11854498577679,52.1061692074582,10.300000000000114,6793
45,5.11855746743354,52.106110095981705,11.399999999999896,130110
45,5.118563838847161,52.106137176946405,11.300000000000123,134220
45,5.118600731635441,52.106105920634896,11.60000000000011,127307
45,5.11860710347591,52.106133001669505,11.5,132254
46,5.11480241387257,52.1062969224694,7.3000000000000815,42897
46,5.11481314693191,52.1062707812628,7.199999999999919,43152
46,5.11485080991762,52.1063044619576,9.5,84839
46,5.11486158914006,52.10627828624929,9.300000000000107,84538
46,5.11489382596217,52.10578399978289,3.2999999999999687,28436
46,5.114901410563901,52.106312342043196,9.600000000000069,78642
46,5.11491215125983,52.10628619517939,9.399999999999936,78722
46,5.11491321582244,52.1058108702706,3.2000000000000317,28641
46,5.11493808636232,52.105773065096905,1.2999999999999878,60657
