Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,02-05-2019,,,,,,,,
B52D0192,001,01-03-1986,,,,Y,SUN-STAND,,,,
B52D0192,001,26-03-1986,16,6,3117,,SUN-STAND,,,,
B52D0192,001,29-05-1986,22,12,3111,,SUN-STAND,,,,
B52D0192,001,26-06-1986,34,24,3099,,SUN-STAND,,,,
B52D0192,001,28-10-1986,27,17,3106,,SUN-STAND,,,,
B52D0192,001,27-11-1986,24,14,3109,,SUN-STAND,,,,
B52D0192,001,28-01-1987,20,10,3113,,SUN-STAND,,,,
B52D0192,001,30-03-1987,20,10,3113,,SUN-STAND,,,,
B52D0192,001,28-04-1987,24,14,3109,,SUN-STAND,,,,
B52D0192,001,26-05-1987,33,23,3100,,SUN-STAND,,,,
B52D0192,001,29-06-1987,24,14,3109,,SUN-STAND,,,,
B52D0192,001,27-08-1987,28,18,3105,,SUN-STAND,,,,
B52D0192,001,29-09-1987,41,31,3092,,SUN-STAND,,,,
B52D0192,001,28-10-1987,129,119,3004,,SUN-STAND,,,,
B52D0192,001,27-11-1987,17,7,3116,,SUN-STAND,,,,
B52D0192,001,26-02-1988,18,8,3115,,SUN-STAND,,,,
B52D0192,001,29-04-1988,29,19,3104,,SUN-STAND,,,,
B52D0192,001,26-05-1988,51,41,3082,,SUN-STAND,,,,
B52D0192,001,26-08-1988,37,27,3096,,SUN-STAND,,,,
B52D0192,001,29-09-1988,34,24,3099,,SUN-STAND,,,,
B52D0192,001,27-10-1988,25,15,3108,,SUN-STAND,,,,
B52D0192,001,27-12-1988,17,7,3116,,SUN-STAND,,,,
B52D0192,001,30-01-1989,25,15,3108,,SUN-STAND,,,,
B52D0192,001,28-02-1989,17,7,3116,,SUN-STAND,,,,
B52D0192,001,29-03-1989,19,9,3114,,SUN-STAND,,,,
B52D0192,001,25-04-1989,12,2,3121,,SUN-STAND,,,,
B52D0192,001,29-05-1989,62,52,3071,,SUN-STAND,,,,
B52D0192,001,26-07-1989,119,109,3014,,SUN-STAND,,,,
B52D0192,001,25-09-1989,117,107,3016,,SUN-STAND,,,,
B52D0192,001,27-10-1989,96,86,3037,,SUN-STAND,,,,
B52D0192,001,29-11-1989,65,55,3068,,SUN-STAND,,,,
B52D0192,001,27-12-1989,29,19,3104,,SUN-STAND,,,,
B52D0192,001,30-01-1990,23,13,3110,,SUN-STAND,,,,
B52D0192,001,27-02-1990,14,4,3119,,SUN-STAND,,,,
B52D0192,001,28-03-1990,25,15,3108,,SUN-STAND,,,,
B52D0192,001,01-05-1990,31,21,3102,,SUN-STAND,,,,
B52D0192,001,29-05-1990,48,38,3085,,SUN-STAND,,,,
B52D0192,001,29-06-1990,44,34,3089,,SUN-STAND,,,,
B52D0192,001,30-07-1990,122,112,3011,,SUN-STAND,,,,
B52D0192,001,29-08-1990,,,,D,SUN-STAND,,,,
B52D0192,001,01-10-1990,,,,D,SUN-STAND,STAND GEWIJZIGD,,,,
B52D0192,001,29-10-1990,,,,D,SUN-STAND,,,,
B52D0192,001,28-11-1990,46,36,3087,,SUN-STAND,,,,
B52D0192,001,28-12-1990,31,21,3102,,SUN-STAND,,,,
B52D0192,001,28-01-1991,24,14,3109,,SUN-STAND,,,,
B52D0192,001,28-02-1991,23,13,3110,,SUN-STAND,,,,
B52D0192,001,27-03-1991,26,16,3107,,SUN-STAND,,,,
B52D0192,001,29-04-1991,35,25,3098,,SUN-STAND,,,,
B52D0192,001,30-05-1991,52,42,3081,,SUN-STAND,,,,
B52D0192,001,27-06-1991,28,18,3105,,SUN-STAND,,,,
B52D0192,001,29-07-1991,86,76,3047,,SUN-STAND,,,,
B52D0192,001,26-08-1991,120,110,3013,,SUN-STAND,,,,
B52D0192,001,30-09-1991,,,,D,SUN-STAND,,,,
B52D0192,001,31-10-1991,122,112,3011,,SUN-STAND,,,,
B52D0192,001,28-11-1991,71,61,3062,,SUN-STAND,,,,
B52D0192,001,30-12-1991,22,12,3111,,SUN-STAND,,,,
B52D0192,001,28-01-1992,28,18,3105,,SUN-STAND,,,,
B52D0192,001,03-03-1992,24,14,3109,,SUN-STAND,,,,
B52D0192,001,26-03-1992,15,5,3118,,SUN-STAND,,,,
B52D0192,001,29-04-1992,16,6,3117,,SUN-STAND,,,,
B52D0192,001,27-05-1992,33,23,3100,,SUN-STAND,,,,
B52D0192,001,29-06-1992,46,36,3087,,SUN-STAND,,,,
B52D0192,001,28-07-1992,68,58,3065,,SUN-STAND,,,,
B52D0192,001,28-08-1992,39,29,3094,,SUN-STAND,,,,
B52D0192,001,28-09-1992,44,34,3089,,SUN-STAND,,,,
B52D0192,001,28-10-1992,28,18,3105,,SUN-STAND,,,,
B52D0192,001,26-11-1992,14,4,3119,,SUN-STAND,,,,
B52D0192,001,28-12-1992,16,6,3117,,SUN-STAND,,,,
B52D0192,001,28-01-1993,12,2,3121,,SUN-STAND,,,,
B52D0192,001,01-03-1993,18,8,3115,,SUN-STAND,,,,
B52D0192,001,29-03-1993,22,12,3111,,SUN-STAND,,,,
B52D0192,001,27-04-1993,23,13,3110,,SUN-STAND,,,,
B52D0192,001,28-05-1993,36,26,3097,,SUN-STAND,,,,
B52D0192,001,28-06-1993,61,51,3072,,SUN-STAND,,,,
B52D0192,001,28-07-1993,28,18,3105,,SUN-STAND,,,,
B52D0192,001,31-08-1993,51,41,3082,,SUN-STAND,,,,
B52D0192,001,28-09-1993,20,10,3113,,SUN-STAND,,,,
B52D0192,001,29-10-1993,20,10,3113,,SUN-STAND,,,,
B52D0192,001,29-11-1993,22,12,3111,,SUN-STAND,,,,
B52D0192,001,28-01-1994,1,-9,3132,,SUN-STAND,,,,
B52D0192,001,01-03-1994,9,-1,3124,,SUN-STAND,,,,
B52D0192,001,29-03-1994,-7,-17,3140,,SUN-STAND,,,,
B52D0192,001,29-04-1994,-3,-13,3136,,SUN-STAND,,,,
B52D0192,001,30-05-1994,8,-2,3125,,SUN-STAND,,,,
B52D0192,001,28-07-1994,65,55,3068,,SUN-STAND,,,,
B52D0192,001,29-08-1994,64,54,3069,,SUN-STAND,,,,
B52D0192,001,29-09-1994,42,32,3091,,SUN-STAND,,,,
B52D0192,001,27-10-1994,40,30,3093,,SUN-STAND,,,,
B52D0192,001,28-12-1994,11,1,3122,,SUN-STAND,,,,
B52D0192,001,30-01-1995,-13,-23,3146,,SUN-STAND,,,,
B52D0192,001,24-02-1995,-14,-24,3147,,SUN-STAND,,,,
B52D0192,001,28-03-1995,-13,-23,3146,,SUN-STAND,,,,
B52D0192,001,28-04-1995,-11,-21,3144,,SUN-STAND,,,,
B52D0192,001,29-05-1995,-6,-16,3139,,SUN-STAND,,,,
B52D0192,001,15-09-2000,20,10,3113,,,,,,
B52D0192,001,29-09-2000,22,12,3111,,,,,,
B52D0192,001,27-10-2000,16,6,3117,,,,,,
B52D0192,001,14-11-2000,7,-3,3126,,,,,,
B52D0192,001,29-05-2001,14,4,3119,,,,,,
B52D0192,001,15-06-2001,20,10,3113,,,,,,
B52D0192,001,29-06-2001,28,18,3105,,,,,,
B52D0192,001,13-07-2001,35,25,3098,,,,,,
B52D0192,001,26-07-2001,38,28,3095,,,,,,
B52D0192,001,14-08-2001,39,29,3094,,,,,,
B52D0192,001,28-08-2001,49,39,3084,,,,,,
B52D0192,001,17-09-2001,26,16,3107,,,,,,
B52D0192,001,27-09-2001,16,6,3117,,,,,,
B52D0192,001,16-10-2001,24,14,3109,,,,,,
B52D0192,001,30-10-2001,21,11,3112,,,,,,
B52D0192,001,14-12-2001,15,5,3118,,,,,,
B52D0192,001,14-05-2003,10,0,3123,,,,,,
B52D0192,001,16-06-2003,10,0,3123,,,,,,
B52D0192,001,30-06-2003,19,9,3114,,,,,,
B52D0192,001,15-07-2003,20,10,3113,,,,,,
B52D0192,001,28-07-2003,36,26,3097,,,,,,
B52D0192,001,14-08-2003,57,47,3076,,,,,,
B52D0192,001,28-08-2003,73,63,3060,,,,,,
B52D0192,001,15-09-2003,56,46,3077,,,,,,
B52D0192,001,30-09-2003,73,63,3060,,,,,,
B52D0192,001,14-10-2003,43,33,3090,D,,,,,
B52D0192,001,17-11-2003,36,26,3097,,,,,,
B52D0192,001,01-12-2003,35,25,3098,,,,,,
B52D0192,001,15-12-2003,29,19,3104,,,,,,
B52D0192,001,14-01-2004,18,8,3115,,,,,,
B52D0192,001,28-01-2004,14,4,3119,,,,,,
B52D0192,001,30-03-2004,10,0,3123,,,,,,
B52D0192,001,16-04-2004,10,0,3123,,,,,,
B52D0192,001,28-04-2004,15,5,3118,,,,,,
B52D0192,001,19-05-2004,17,7,3116,,,,,,
B52D0192,001,02-06-2004,20,10,3113,,,,,,
B52D0192,001,15-06-2004,22,12,3111,,,,,,
B52D0192,001,30-06-2004,28,18,3105,,,,,,
B52D0192,001,12-07-2004,15,5,3118,,,,,,
B52D0192,001,28-07-2004,13,3,3120,,,,,,
B52D0192,001,17-08-2004,22,12,3111,,,,,,
B52D0192,001,31-08-2004,22,12,3111,,,,,,
B52D0192,001,15-09-2004,40,30,3093,,,,,,
B52D0192,001,27-09-2004,20,10,3113,,,,,,
B52D0192,001,19-10-2004,30,20,3103,,,,,,
B52D0192,001,01-11-2004,25,15,3108,,,,,,
B52D0192,001,17-11-2004,22,12,3111,,,,,,
B52D0192,001,14-12-2004,20,10,3113,,,,,,
B52D0192,001,07-01-2005,16,6,3117,,,,,,
B52D0192,001,19-01-2005,18,8,3115,,,,,,
B52D0192,001,31-01-2005,15,5,3118,,,,,,
B52D0192,001,15-02-2005,10,0,3123,,,,,,
B52D0192,001,01-03-2005,,,,Y,,,,,
B52D0192,001,15-03-2005,18,8,3115,,,,,,
B52D0192,001,30-03-2005,20,10,3113,,,,,,
B52D0192,001,14-04-2005,20,10,3113,,,,,,
B52D0192,001,28-04-2005,20,10,3113,,,,,,
B52D0192,001,13-05-2005,10,0,3123,,,,,,
B52D0192,001,31-05-2005,27,17,3106,,,,,,
B52D0192,001,15-06-2005,30,20,3103,,,,,,
B52D0192,001,01-07-2005,38,28,3095,,,,,,
B52D0192,001,13-07-2005,50,40,3083,,,,,,
B52D0192,001,02-08-2005,40,30,3093,,,,,,
B52D0192,001,16-08-2005,35,25,3098,,,,,,
B52D0192,001,29-08-2005,41,31,3092,,,,,,
B52D0192,001,15-09-2005,64,54,3069,,,,,,
B52D0192,001,03-10-2005,50,40,3083,,,,,,
B52D0192,001,14-10-2005,64,54,3069,,,,,,
B52D0192,001,28-10-2005,40,30,3093,,,,,,
B52D0192,001,16-11-2005,38,28,3095,,,,,,
B52D0192,001,30-11-2005,30,20,3103,,,,,,
B52D0192,001,12-12-2005,30,20,3103,,,,,,
B52D0192,001,13-01-2006,23,13,3110,,,,,,
B52D0192,001,31-01-2006,28,18,3105,,,,,,
B52D0192,001,15-02-2006,17,7,3116,,,,,,
B52D0192,001,02-03-2006,17,7,3116,,,,,,
B52D0192,001,14-03-2006,8,-2,3125,,,,,,
B52D0192,001,29-03-2006,17,7,3116,,,,,,
B52D0192,001,19-04-2006,16,6,3117,,,,,,
B52D0192,001,03-05-2006,20,10,3113,,,,,,
B52D0192,001,15-05-2006,27,17,3106,,,,,,
B52D0192,001,31-05-2006,14,4,3119,,,,,,
B52D0192,001,14-06-2006,28,18,3105,,,,,,
B52D0192,001,29-06-2006,42,32,3091,,,,,,
B52D0192,001,19-07-2006,88,78,3045,,,,,,
B52D0192,001,27-07-2006,107,97,3026,,,,,,
B52D0192,001,15-08-2006,53,43,3080,,,,,,
B52D0192,001,29-08-2006,32,22,3101,,,,,,
B52D0192,001,15-09-2006,56,46,3077,,,,,,
B52D0192,001,27-09-2006,77,67,3056,,,,,,
B52D0192,001,17-10-2006,47,37,3086,,,,,,
B52D0192,001,30-10-2006,40,30,3093,,,,,,
B52D0192,001,15-11-2006,31,21,3102,,,,,,
B52D0192,001,30-11-2006,24,14,3109,,,,,,
B52D0192,001,15-12-2006,19,9,3114,,,,,,
B52D0192,001,04-01-2007,16,6,3117,,,,,,
B52D0192,001,17-01-2007,15,5,3118,,,,,,
B52D0192,001,30-01-2007,15,5,3118,,,,,,
B52D0192,001,16-02-2007,14,4,3119,,,,,,
B52D0192,001,02-03-2007,14,4,3119,,,,,,
B52D0192,001,15-03-2007,0,-10,3133,,,,,,
B52D0192,001,30-03-2007,18,8,3115,,,,,,
B52D0192,001,17-04-2007,25,15,3108,,,,,,
B52D0192,001,28-04-2007,42,32,3091,,,,,,
B52D0192,001,16-05-2007,18,8,3115,,,,,,
B52D0192,001,30-05-2007,115,105,3018,,,,,,
B52D0192,001,14-06-2007,30,20,3103,,,,,,
B52D0192,001,28-06-2007,35,25,3098,,,,,,
B52D0192,001,18-07-2007,26,16,3107,,,,,,
B52D0192,001,31-07-2007,14,4,3119,,,,,,
B52D0192,001,13-08-2007,18,8,3115,,,,,,
B52D0192,001,30-08-2007,22,12,3111,,,,,,
B52D0192,001,14-09-2007,18,8,3115,,,,,,
B52D0192,001,27-09-2007,30,20,3103,,,,,,
B52D0192,001,19-10-2007,35,25,3098,,,,,,
B52D0192,001,30-10-2007,24,14,3109,,,,,,
B52D0192,001,14-11-2007,21,11,3112,,,,,,
B52D0192,001,29-11-2007,18,8,3115,,,,,,
B52D0192,001,17-12-2007,18,8,3115,,,,,,
B52D0192,001,03-01-2008,16,6,3117,,,,,,
B52D0192,001,16-01-2008,20,10,3113,,,,,,
B52D0192,001,29-01-2008,15,5,3118,,,,,,
B52D0192,001,14-02-2008,14,4,3119,,,,,,
B52D0192,001,27-02-2008,17,7,3116,,,,,,
B52D0192,001,17-03-2008,12,2,3121,,,,,,
B52D0192,001,27-03-2008,5,-5,3128,,,,,,
B52D0192,001,15-04-2008,15,5,3118,,,,,,
B52D0192,001,29-04-2008,12,2,3121,,,,,,
B52D0192,001,15-05-2008,22,12,3111,,,,,,
B52D0192,001,28-05-2008,20,10,3113,,,,,,
B52D0192,001,16-06-2008,22,12,3111,,,,,,
B52D0192,001,30-06-2008,42,32,3091,,,,,,
B52D0192,001,14-07-2008,22,12,3111,,,,,,
B52D0192,001,28-07-2008,32,22,3101,,,,,,
B52D0192,001,14-08-2008,30,20,3103,,,,,,
B52D0192,001,28-08-2008,42,32,3091,,,,,,
B52D0192,001,12-09-2008,48,38,3085,,,,,,
B52D0192,001,29-09-2008,55,45,3078,,,,,,
B52D0192,001,14-10-2008,40,30,3093,,,,,,
B52D0192,001,28-10-2008,18,8,3115,,,,,,
B52D0192,001,14-11-2008,28,18,3105,,,,,,
B52D0192,001,27-11-2008,20,10,3113,,,,,,
B52D0192,001,15-12-2008,25,15,3108,,,,,,
B52D0192,001,15-01-2009,25,15,3108,,,,,,
B52D0192,001,28-01-2009,20,10,3113,,,,,,
B52D0192,001,03-02-2009,10,0,3123,,,,,,
B52D0192,001,13-02-2009,13,3,3120,,,,,,
B52D0192,001,13-03-2009,10,0,3123,,,,,,
B52D0192,001,30-03-2009,12,2,3121,,,,,,
B52D0192,001,14-04-2009,18,8,3115,,,,,,
B52D0192,001,29-04-2009,18,8,3115,,,,,,
B52D0192,001,13-05-2009,18,8,3115,,,,,,
B52D0192,001,27-05-2009,45,35,3088,,,,,,
B52D0192,001,15-06-2009,35,25,3098,,,,,,
B52D0192,001,30-06-2009,52,42,3081,,,,,,
B52D0192,001,14-07-2009,60,50,3073,,,,,,
B52D0192,001,24-07-2009,40,30,3093,,,,,,
B52D0192,001,13-08-2009,55,45,3078,,,,,,
B52D0192,001,28-08-2009,,,,D,,,,,
B52D0192,001,14-09-2009,106,96,3027,,,,,,
B52D0192,001,28-09-2009,110,100,3023,,,,,,
B52D0192,001,14-10-2009,37,27,3096,,,,,,
B52D0192,001,28-10-2009,35,25,3098,,,,,,
B52D0192,001,12-11-2009,31,21,3102,,,,,,
B52D0192,001,26-11-2009,20,10,3113,,,,,,
B52D0192,001,14-01-2010,22,12,3111,,,,,,
B52D0192,001,27-01-2010,17,7,3116,,,,,,
B52D0192,001,11-02-2010,18,8,3115,,,,,,
B52D0192,001,02-03-2010,15,5,3118,,,,,,
B52D0192,001,16-03-2010,12,2,3121,,,,,,
B52D0192,001,29-03-2010,6,-4,3127,,,,,,
B52D0192,001,15-04-2010,18,8,3115,,,,,,
B52D0192,001,28-04-2010,22,12,3111,,,,,,
B52D0192,001,18-05-2010,20,10,3113,,,,,,
B52D0192,001,26-05-2010,26,16,3107,,,,,,
B52D0192,001,15-06-2010,47,37,3086,,,,,,
B52D0192,001,13-07-2010,95,85,3038,,,,,,
B52D0192,001,16-08-2010,100,90,3033,,,,,,
B52D0192,001,27-08-2010,15,5,3118,,,,,,
B52D0192,001,28-09-2010,10,0,3123,,,,,,
B52D0192,001,14-10-2010,30,20,3103,,,,,,
B52D0192,001,29-10-2010,22,12,3111,,,,,,
B52D0192,001,17-11-2010,78,68,3055,,,,,,
B52D0192,001,14-12-2010,21,11,3112,,,,,,
B52D0192,001,13-09-2012,72,62,3061,,,,,,
B52D0192,001,27-09-2012,40,30,3093,,,,,,
B52D0192,001,26-10-2012,34,24,3099,,,,,,
B52D0192,001,14-11-2012,32,22,3101,,,,,,
B52D0192,001,28-11-2012,29,19,3104,,,,,,
B52D0192,001,14-12-2012,20,10,3113,,,,,,
B52D0192,001,15-01-2013,20,10,3113,,,,,,
B52D0192,001,04-02-2013,15,5,3118,,,,,,
B52D0192,001,15-02-2013,15,5,3118,,,,,,
B52D0192,001,28-02-2013,10,0,3123,,,,,,
B52D0192,001,14-03-2013,12,2,3121,,,,,,
B52D0192,001,28-03-2013,15,5,3118,,,,,,
B52D0192,001,15-04-2013,21,11,3112,,,,,,
B52D0192,001,26-04-2013,20,10,3113,,,,,,
B52D0192,001,15-05-2013,22,12,3111,,,,,,
B52D0192,001,28-05-2013,24,14,3109,,,,,,
B52D0192,001,26-06-2013,55,45,3078,,,,,,
B52D0192,001,15-07-2013,,,,N,,,,,
B52D0192,001,30-07-2013,90,80,3043,,,,,,
B52D0192,001,15-08-2013,114,104,3019,,,,,,
B52D0192,001,30-08-2013,115,105,3018,,,,,,
B52D0192,001,16-09-2013,34,24,3099,,,,,,
B52D0192,001,30-09-2013,58,48,3075,,,,,,
B52D0192,001,15-10-2013,34,24,3099,,,,,,
B52D0192,001,31-10-2013,35,25,3098,,,,,,
B52D0192,001,14-11-2013,25,15,3108,,,,,,
B52D0192,001,29-11-2013,25,15,3108,,,,,,
B52D0192,001,16-12-2013,30,20,3103,,,,,,
B52D0192,001,31-12-2013,16,6,3117,,,,,,
B52D0192,001,28-01-2014,18,8,3115,,,,,,
B52D0192,001,25-02-2014,20,10,3113,,,,,,
B52D0192,001,26-03-2014,17,7,3116,,,,,,
B52D0192,001,30-04-2014,34,24,3099,,,,,,
B52D0192,001,26-05-2014,28,18,3105,,,,,,
B52D0192,001,30-06-2014,62,52,3071,,,,,,
B52D0192,001,02-07-2014,,,,N,,,,,
B52D0192,001,29-07-2014,15,5,3118,,,,,,
B52D0192,001,10-08-2014,,,,N,,,,,
B52D0192,001,27-08-2014,10,0,3123,,,,,,
B52D0192,001,30-09-2014,23,13,3110,,,,,,
B52D0192,001,31-10-2014,15,5,3118,,,,,,
B52D0192,001,28-11-2014,15,5,3118,,,,,,
B52D0192,001,05-01-2015,,,,N,,,,,
B52D0192,001,30-01-2015,,,,N,,,,,
B52D0192,001,24-02-2015,,,,N,,,,,
B52D0192,001,25-03-2015,,,,N,,,,,
B52D0192,001,28-04-2015,,,,N,,,,,
B52D0192,001,27-05-2015,,,,N,,,,,
B52D0192,001,26-08-2015,31,21,3102,,,,,,
B52D0192,001,02-11-2015,36,26,3097,,,,,,
B52D0192,001,15-01-2016,90,80,3043,,,,,,
B52D0192,001,29-01-2016,10,0,3123,,,,,,
B52D0192,001,15-02-2016,5,-5,3128,,,,,,
B52D0192,001,29-02-2016,5,-5,3128,,,,,,
B52D0192,001,15-03-2016,10,0,3123,,,,,,
B52D0192,001,29-03-2016,15,5,3118,,,,,,
B52D0192,001,15-04-2016,18,8,3115,,,,,,
B52D0192,001,28-04-2016,18,8,3115,,,,,,
B52D0192,001,16-05-2016,30,20,3103,,,,,,
B52D0192,001,31-05-2016,10,0,3123,,,,,,
B52D0192,001,15-06-2016,1,-9,3132,,,,,,
B52D0192,001,30-06-2016,1,-9,3132,,,,,,
B52D0192,001,15-07-2016,17,7,3116,,,,,,
B52D0192,001,30-07-2016,15,5,3118,,,,,,
B52D0192,001,15-08-2016,22,12,3111,,,,,,
B52D0192,001,30-08-2016,38,28,3095,,,,,,
B52D0192,001,14-09-2016,,,,N,,,,,
B52D0192,001,30-09-2016,65,55,3068,,,,,,
B52D0192,001,14-10-2016,,,,N,,,,,
B52D0192,001,31-10-2016,43,33,3090,,,,,,
B52D0192,001,14-11-2016,,,,N,,,,,
B52D0192,001,30-11-2016,25,15,3108,,,,,,
B52D0192,001,14-12-2016,,,,N,,,,,
B52D0192,001,30-12-2016,25,15,3108,,,,,,
B52D0192,001,16-01-2017,18,8,3115,,,,,,
B52D0192,001,27-01-2017,20,10,3113,,,,,,
B52D0192,001,14-02-2017,,,,N,,,,,
B52D0192,001,28-02-2017,,,,N,,,,,
B52D0192,001,14-03-2017,,,,N,,,,,
B52D0192,001,28-03-2017,,,,N,,,,,
B52D0192,001,14-04-2017,,,,N,,,,,
B52D0192,001,28-04-2017,16,6,3117,,,,,,
B52D0192,001,15-05-2017,25,15,3108,,,,,,
B52D0192,001,30-05-2017,44,34,3089,,,,,,
